Gerneration,Depth average
1,4.0396
2,3.58416
3,3.54455
4,3.22772
5,3.23762
6,3.31683
7,3.28713
8,3.35644
9,3.56436
10,3.75248
11,3.82178
12,4
13,4.11881
14,4.54455
15,4.33663
16,4.24752
17,4.20792
18,4.06931
19,4.22772
20,4.26733
21,4.10891
22,4.22772
23,4.28713
24,4.25743
25,4.40594
26,4.18812
27,4.40594
28,4.36634
29,4.19802
30,4.32673
31,4.20792
32,4.39604
33,4.14851
34,4.0099
35,3.9901
36,4.11881
37,4.27723
38,4.09901
39,4.16832
40,3.9901
41,4.09901
42,4.33663
43,4.27723
44,4.16832
45,4.10891
46,3.93069
47,4.07921
48,4.14851
49,4.20792
50,4.11881
51,4.07921
52,4.10891
53,4.12871
54,4.14851
55,4
56,3.9901
57,4.0198
58,3.9604
59,3.9802
60,4.0495
61,4.15842
62,4.10891
63,4.15842
64,4.16832
65,4.06931
66,4.06931
67,4.31683
68,4.39604
69,4.35644
70,4.43564
71,4.37624
72,4.09901
73,4.27723
74,4.07921
75,4.0099
76,4.06931
77,4.12871
78,4.20792
79,4.08911
80,4.05941
81,4.29703
82,4.06931
83,4.0396
84,4.09901
85,3.9703
86,4.0198
87,4.14851
88,4.0495
89,4.12871
90,4.17822
91,4.09901
92,4.14851
93,4.27723
94,4.18812
95,4.31683
96,4.29703
97,4.21782
98,4.26733
99,4.26733
