Generation,Diversity
1,8
2,7
3,7
4,5
5,6
6,4
7,6
8,6
9,6
10,6
11,7
12,6
13,5
14,7
15,4
16,6
17,6
18,5
19,7
20,6
21,7
22,5
23,7
24,6
25,6
26,9
27,5
28,6
29,9
30,6
31,7
32,6
33,7
34,6
35,5
36,6
37,6
38,8
39,8
40,6
41,9
42,8
43,8
44,7
45,6
46,6
47,7
48,7
49,8
50,6
51,6
52,7
53,7
54,8
55,5
56,7
57,7
58,6
59,7
60,8
61,7
62,7
63,7
64,7
65,7
66,8
67,7
68,5
69,6
70,7
71,7
72,7
73,6
74,5
75,8
76,6
77,7
78,8
79,7
80,5
81,7
82,6
83,8
84,6
85,6
86,8
87,7
88,8
89,9
90,6
91,5
92,7
93,6
94,5
95,7
96,8
97,6
98,7
99,8
