Gerneration,Depth average
1,4.61078
2,4.57884
3,4.60479
4,4.61477
5,4.59481
6,4.58283
7,4.58483
8,4.56687
9,4.57485
10,4.59082
11,4.57884
12,4.59481
13,4.59481
14,4.6008
15,4.55888
16,4.56487
17,4.63473
18,4.55689
19,4.60679
20,4.60878
21,4.56287
22,4.57485
23,4.59681
24,4.52894
25,4.58683
26,4.57086
27,4.5988
28,4.60279
29,4.56487
30,4.61078
31,4.53493
32,4.53493
33,4.58483
34,4.56088
35,4.62275
36,4.55489
37,4.57086
38,4.6008
39,4.58483
40,4.59281
41,4.57485
42,4.59082
43,4.55489
44,4.58283
45,4.60878
46,4.57285
47,4.55689
48,4.56487
49,4.55888
