Gerneration,Depth average
1,7.53892
2,7.46906
3,7.53493
4,7.42715
5,7.42515
6,7.4491
7,7.56487
8,7.40719
9,7.499
10,7.47305
11,7.36128
12,7.48703
13,7.42515
14,7.37924
15,7.38124
16,7.47705
17,7.52096
18,7.44711
19,7.51896
20,7.44112
21,7.45709
22,7.37325
23,7.49102
24,7.50699
25,7.38323
26,7.4491
27,7.40719
28,7.45908
29,7.42715
30,7.41118
31,7.37325
32,7.36926
33,7.51098
34,7.38922
35,7.46507
36,7.50699
37,7.36128
38,7.43114
39,7.42315
40,7.42715
41,7.51497
42,7.44311
43,7.43912
44,7.49301
45,7.46507
46,7.45709
47,7.52295
48,7.3992
49,7.40918
50,7.42116
51,7.40918
52,7.43713
53,7.38523
54,7.47106
55,7.41118
56,7.3513
57,7.46707
58,7.46906
59,7.44511
60,7.47305
61,7.42914
62,7.47106
63,7.41717
64,7.45509
65,7.43313
66,7.42914
67,7.49102
68,7.47505
69,7.46507
70,7.3493
71,7.44112
72,7.46507
73,7.41717
74,7.42914
75,7.48503
76,7.4511
77,7.50898
78,7.46108
79,7.51697
80,7.34531
81,7.4511
82,7.44311
83,7.44711
84,7.49501
85,7.38723
86,7.5509
87,7.48303
88,7.46707
89,7.49301
90,7.50499
91,7.41517
92,7.46108
93,7.48703
94,7.51697
95,7.59082
96,7.3992
97,7.41517
98,7.51497
99,7.40918
