Gerneration,Depth average
1,2.75248
2,2.78218
3,2.72277
4,2.78218
5,2.69307
6,2.73267
7,2.75248
8,2.72277
9,2.81188
10,2.79208
11,2.76238
12,2.82178
13,2.75248
14,2.77228
15,2.74257
16,2.75248
17,2.77228
18,2.77228
19,2.73267
20,2.76238
21,2.78218
22,2.71287
23,2.83168
24,2.81188
25,2.71287
26,2.73267
27,2.74257
28,2.71287
29,2.75248
30,2.77228
31,2.79208
32,2.74257
33,2.78218
34,2.68317
35,2.77228
36,2.77228
37,2.75248
38,2.77228
39,2.75248
40,2.79208
41,2.75248
42,2.78218
43,2.75248
44,2.79208
45,2.80198
46,2.78218
47,2.77228
48,2.79208
49,2.77228
