Gerneration,Depth average
1,2.78431
2,2.70588
3,2.82353
4,2.86275
5,2.86275
6,2.86275
7,2.84314
8,2.86275
9,2.80392
10,2.76471
11,2.90196
12,2.78431
13,2.84314
14,2.78431
15,2.78431
16,2.7451
17,2.76471
18,2.72549
19,2.86275
20,2.84314
21,2.80392
22,2.7451
23,2.80392
24,2.78431
25,2.70588
26,2.82353
27,2.76471
28,2.68627
29,2.76471
30,2.80392
31,2.82353
32,2.72549
33,2.80392
34,2.72549
35,2.80392
36,2.76471
37,2.88235
38,2.82353
39,2.82353
40,2.7451
41,2.7451
42,2.84314
43,2.76471
44,2.70588
45,2.70588
46,2.86275
47,2.76471
48,2.80392
49,2.76471
50,2.82353
51,2.84314
52,2.82353
53,2.82353
54,2.78431
55,2.80392
56,2.78431
57,2.78431
58,2.78431
59,2.78431
60,2.80392
61,2.80392
62,2.80392
63,2.82353
64,2.82353
65,2.82353
66,2.90196
67,2.76471
68,2.80392
69,2.70588
70,2.76471
71,2.72549
72,2.72549
73,2.84314
74,2.66667
75,2.84314
76,2.76471
77,2.78431
78,2.90196
79,2.68627
80,2.72549
81,2.7451
82,2.84314
83,2.80392
84,2.72549
85,2.82353
86,2.7451
87,2.76471
88,2.84314
89,2.84314
90,2.82353
91,2.76471
92,2.78431
93,2.84314
94,2.78431
95,2.76471
96,2.70588
97,2.76471
98,2.82353
99,2.78431
