Gerneration,Depth average
1,4.44554
2,3.49505
3,2.75248
4,2.36634
5,2.33663
6,2.38614
7,2.58416
8,2.90099
9,3.09901
10,3.32673
11,3.76238
12,3.67327
13,4.19802
14,4.25743
15,4.06931
16,4.0099
17,4.0396
18,4.14851
19,4.36634
20,4.34653
21,4.63366
22,4.62376
23,4.64356
24,4.45545
25,4.39604
26,4.34653
27,4.34653
28,4.35644
29,4.34653
30,4.12871
31,4.08911
32,4.18812
33,4.05941
34,4.06931
35,4.0099
36,4.0297
37,3.92079
38,3.9802
39,3.61386
40,3.77228
41,3.88119
42,3.9703
43,4
44,4.0495
45,4.09901
46,4.09901
47,3.9901
48,4.0099
49,3.90099
50,3.83168
51,3.78218
52,3.76238
53,4.39604
54,4.58416
55,4.50495
56,4.27723
57,4.12871
58,3.83168
59,3.57426
60,3.57426
61,3.68317
62,3.87129
63,3.71287
64,3.9901
65,3.9802
66,3.9802
67,4.08911
68,4.35644
69,4.53465
70,4.54455
71,4.74257
72,4.62376
73,4.50495
74,4.43564
75,4.48515
76,4.54455
77,4.76238
78,4.81188
79,4.71287
80,4.74257
81,4.68317
82,4.64356
83,4.60396
84,4.44554
85,4.40594
86,4.38614
87,4.51485
88,4.58416
89,4.53465
90,4.61386
91,4.30693
92,4.57426
93,4.51485
94,4.43564
95,4.37624
96,4.31683
97,4.48515
98,4.71287
99,4.63366
