Gerneration,Depth average
1,4.27723
2,3.73267
3,3.46535
4,3.29703
5,3.67327
6,3.72277
7,3.88119
8,3.89109
9,3.84158
10,4.10891
11,3.9901
12,4
13,4.18812
14,4.25743
15,4.34653
16,4.36634
17,4.67327
18,4.84158
19,4.84158
20,4.82178
21,5.07921
22,5.24752
23,5.24752
24,5.15842
25,5.35644
26,5.27723
27,5.08911
28,4.90099
29,4.84158
30,4.9604
31,4.82178
32,4.86139
33,4.80198
34,4.9703
35,5.0297
36,4.94059
37,5.23762
38,5.43564
39,5.30693
40,5.23762
41,5.28713
42,5.08911
43,5.15842
44,5.27723
45,5.32673
46,5.38614
47,5.19802
48,4.9703
49,5.16832
50,4.9703
51,5.0396
52,4.87129
53,4.87129
54,4.74257
55,4.71287
56,4.69307
57,4.77228
58,4.71287
59,4.71287
60,4.73267
61,4.88119
62,4.82178
63,4.81188
64,4.82178
65,4.93069
66,4.78218
67,4.69307
68,4.76238
69,4.72277
70,4.65347
71,4.73267
72,4.82178
73,4.75248
74,4.72277
75,4.92079
76,4.90099
77,4.71287
78,4.77228
79,4.71287
80,4.66337
81,4.60396
82,4.77228
83,4.73267
84,4.89109
85,4.81188
86,4.78218
87,4.67327
88,4.63366
89,4.67327
90,4.52475
91,4.62376
92,4.72277
93,4.75248
94,4.74257
95,4.73267
96,4.76238
97,4.67327
98,4.62376
99,4.67327
