Gerneration,Depth average
1,2.82353
2,2.72549
3,2.7451
4,2.86275
5,2.78431
6,2.86275
7,2.78431
8,2.72549
9,2.66667
10,2.78431
11,2.82353
12,2.80392
13,2.72549
14,2.70588
15,2.76471
16,2.7451
17,2.80392
18,2.80392
19,2.80392
20,2.82353
21,2.72549
22,2.78431
23,2.86275
24,2.82353
25,2.72549
26,2.88235
27,2.82353
28,2.70588
29,2.86275
30,2.90196
31,2.62745
32,2.7451
33,2.86275
34,2.68627
35,2.82353
36,2.78431
37,2.84314
38,2.72549
39,2.72549
40,2.76471
41,2.84314
42,2.76471
43,2.72549
44,2.82353
45,2.82353
46,2.84314
47,2.84314
48,2.76471
49,2.78431
