Gerneration,Depth average
1,7.97804
2,7.95808
3,7.51098
4,7.52096
5,7.46307
6,7.57086
7,7.53293
8,7.53293
9,7.48703
10,7.44711
11,7.51297
12,7.52096
13,7.57685
14,7.58483
15,7.60279
16,7.56886
17,7.52495
18,7.59281
19,7.52695
20,7.56088
21,7.52695
22,7.44112
23,7.56687
24,7.48104
25,7.4491
26,7.66267
27,7.501
28,7.5509
29,7.47106
30,7.47106
31,7.41916
32,7.40519
33,7.50699
34,7.50898
35,7.64471
36,7.47305
37,7.66068
38,7.59281
39,7.60878
40,7.47904
41,7.51098
42,7.56687
43,7.64072
44,7.53892
45,7.52295
46,7.52096
47,7.40519
48,7.55489
49,7.62874
