Gerneration,Depth average
1,3.88235
2,3.64706
3,3.64706
4,3.68627
5,3.54902
6,3.64706
7,3.70588
8,3.7451
9,3.62745
10,3.70588
11,3.68627
12,3.68627
13,3.62745
14,3.70588
15,3.70588
16,3.7451
17,3.72549
18,3.66667
19,3.80392
20,3.68627
21,3.66667
22,3.68627
23,3.70588
24,3.56863
25,3.72549
26,3.76471
27,3.62745
28,3.62745
29,3.60784
30,3.72549
31,3.7451
32,3.62745
33,3.62745
34,3.90196
35,3.64706
36,3.7451
37,3.60784
38,3.70588
39,3.66667
40,3.78431
41,3.72549
42,3.72549
43,3.68627
44,3.68627
45,3.64706
46,3.64706
47,3.72549
48,3.66667
49,3.64706
50,3.54902
51,3.70588
52,3.66667
53,3.54902
54,3.68627
55,3.66667
56,3.72549
57,3.64706
58,3.58824
59,3.80392
60,3.58824
61,3.66667
62,3.70588
63,3.70588
64,3.56863
65,3.7451
66,3.64706
67,3.68627
68,3.66667
69,3.72549
70,3.62745
71,3.62745
72,3.68627
73,3.76471
74,3.68627
75,3.7451
76,3.60784
77,3.7451
78,3.70588
79,3.66667
80,3.80392
81,3.66667
82,3.68627
83,3.56863
84,3.7451
85,3.76471
86,3.7451
87,3.70588
88,3.76471
89,3.7451
90,3.58824
91,3.70588
92,3.70588
93,3.66667
94,3.56863
95,3.60784
96,3.68627
97,3.56863
98,3.58824
99,3.58824
100,3.76471
101,3.72549
102,3.58824
103,3.66667
104,3.70588
105,3.7451
106,3.66667
107,3.82353
108,3.72549
109,3.7451
110,3.80392
111,3.72549
112,3.64706
113,3.7451
114,3.60784
115,3.52941
116,3.62745
117,3.58824
118,3.68627
119,3.56863
120,3.90196
121,3.62745
122,3.54902
123,3.72549
124,3.70588
125,3.78431
126,3.76471
127,3.7451
128,3.7451
129,3.60784
130,3.7451
131,3.72549
132,3.80392
133,3.68627
134,3.66667
135,3.60784
136,3.66667
137,3.7451
138,3.64706
139,3.54902
140,3.68627
141,3.78431
142,3.64706
143,3.66667
144,3.72549
145,3.62745
146,3.7451
147,3.68627
148,3.72549
149,3.68627
150,3.64706
151,3.7451
152,3.68627
153,3.64706
154,3.60784
155,3.58824
156,3.66667
157,3.76471
158,3.72549
159,3.54902
160,3.7451
161,3.72549
162,3.66667
163,3.64706
164,3.68627
165,3.56863
166,3.7451
167,3.80392
168,3.68627
169,3.70588
170,3.62745
171,3.7451
172,3.70588
173,3.70588
174,3.68627
175,3.62745
176,3.68627
177,3.72549
178,3.58824
179,3.70588
180,3.52941
181,3.66667
182,3.60784
183,3.7451
184,3.76471
185,3.72549
186,3.76471
187,3.76471
188,3.62745
189,3.64706
190,3.58824
191,3.64706
192,3.82353
193,3.64706
194,3.52941
195,3.54902
196,3.80392
197,3.62745
198,3.78431
199,3.68627
200,3.68627
201,3.68627
202,3.80392
203,3.68627
204,3.76471
205,3.68627
206,3.62745
207,3.60784
208,3.80392
209,3.64706
210,3.7451
211,3.64706
212,3.62745
213,3.66667
214,3.62745
215,3.66667
216,3.64706
217,3.62745
218,3.76471
219,3.66667
220,3.68627
221,3.62745
222,3.52941
223,3.60784
224,3.60784
225,3.66667
226,3.68627
227,3.64706
228,3.56863
229,3.68627
230,3.70588
231,3.60784
232,3.56863
233,3.76471
234,3.78431
235,3.60784
236,3.78431
237,3.64706
238,3.80392
239,3.58824
240,3.70588
241,3.80392
242,3.70588
243,3.78431
244,3.68627
245,3.68627
