Generation,Best,Worse,Average
1,17.8244,460.831,6.95296e-310
2,17.5846,459.722,26.0479
3,17.3135,294.944,25.0592
4,17.269,296.596,22.7618
5,17.269,23.7757,25.2835
6,17.269,23.7757,18.4727
7,12.6982,23.7757,19.0351
8,12.6982,27.0444,18.7673
9,12.6982,31.434,14.8073
10,12.6982,29.3619,15.6213
11,12.6982,27.0444,14.9867
12,12.6982,29.4923,15.5073
13,12.6982,27.0444,15.0169
14,12.6982,29.4923,15.9861
15,12.6982,31.434,15.1821
16,12.6982,27.0444,15.2955
17,12.6982,31.434,14.4477
18,12.6982,27.0444,15.6517
19,12.6982,52.6152,15.6487
20,12.6982,27.0444,16.2049
21,12.6982,31.434,15.4561
22,12.6982,31.434,15.6091
23,12.6982,31.434,16.0051
24,12.6982,31.434,15.3498
25,12.6982,52.6152,15.991
26,12.6982,29.3619,15.4737
27,12.6982,31.434,15.6038
28,12.6982,52.6152,15.4441
29,12.6982,27.0444,15.7064
30,12.6982,27.0444,15.6978
31,12.6982,31.434,14.7942
32,12.6982,29.4923,15.4761
33,12.6982,29.4923,15.1936
34,12.6982,52.6152,15.7586
35,12.6982,29.4923,16.3462
36,12.6982,27.0444,15.3131
37,12.6982,52.6152,14.7108
38,12.6982,29.3619,16.0681
39,12.6982,52.6152,14.9851
40,12.6982,52.6152,15.8635
41,12.6982,29.4923,16.0366
42,12.6982,52.6152,15.7655
43,12.6982,52.6152,16.1449
44,12.6982,52.6152,16.2658
45,12.6982,52.6152,15.9046
46,12.6982,27.0444,15.7648
47,12.6982,52.6152,15.4687
48,12.6982,52.6152,16.0571
49,12.6982,29.4923,16.8559
50,12.6982,52.6152,15.1952
51,12.6982,27.0444,15.8583
52,12.6982,29.4923,15.5985
53,12.6982,52.6152,15.6255
54,12.6982,27.0444,15.4993
55,12.6982,29.3619,15.1477
56,12.6982,31.434,16.131
57,12.6982,52.6152,15.7922
58,12.6982,52.6152,16.1689
59,12.6982,31.434,15.6917
60,12.6982,27.0444,15.1539
61,12.6982,31.434,15.5953
62,12.6982,29.4923,14.8507
63,12.6982,52.6152,15.2038
64,12.6982,52.6152,15.3675
65,12.6982,29.3619,15.6357
66,12.6982,31.434,14.9319
67,12.6982,52.6152,16.1887
68,12.6982,52.6152,15.821
69,12.6982,31.434,16.1638
70,12.6982,31.434,15.8521
71,12.6982,31.434,15.7058
72,12.6982,31.434,15.5974
73,12.6982,52.6152,15.0845
74,12.6982,27.0444,15.6321
75,12.6982,29.4923,15.9558
76,12.6982,31.434,14.9895
77,12.6982,52.6152,15.3058
78,12.6982,52.6152,15.8256
79,12.6982,27.0444,16.4522
80,12.6982,27.0444,15.5316
81,12.6982,27.0444,15.2182
82,12.6982,27.0444,15.5549
83,12.6982,27.0444,15.3682
84,12.6982,27.0444,14.8765
85,12.6982,27.0444,15.5017
86,12.6982,27.0444,15.47
87,12.6982,29.3619,15.4274
88,12.6982,27.0444,15.3704
89,12.6982,29.4923,15.028
90,12.6982,29.4923,15.2022
91,12.6982,31.434,15.5027
92,12.6982,52.6152,14.7918
93,12.6982,52.6152,15.3324
94,12.6982,52.6152,15.9056
95,12.6982,31.434,15.974
96,12.6982,52.6152,15.54
97,12.6982,31.434,16.7978
98,12.6982,27.0444,15.6444
99,12.6982,27.0444,14.9926
100,12.6982,31.434,15.0331
101,12.6982,27.0444,15.6256
102,12.6982,52.6152,15.3119
103,12.6982,29.3619,15.6898
104,12.6982,31.434,15.6931
105,12.6982,29.4923,15.3667
106,12.6982,29.3619,15.585
107,12.6982,29.4923,16.037
108,12.6982,27.0444,14.6832
109,12.6982,52.6152,14.7872
110,12.6982,52.6152,15.7237
111,12.6982,27.0444,15.958
112,12.6982,52.6152,15.6759
113,12.6982,31.434,15.4493
114,12.6982,29.4923,15.1912
115,12.6982,52.6152,15.765
116,12.6982,27.0444,15.6873
117,12.6982,52.6152,15.1649
118,12.6982,52.6152,15.1593
119,12.6982,52.6152,16.028
120,12.6982,52.6152,15.9071
121,12.6982,52.6152,15.9308
122,12.6982,29.3619,15.9298
123,12.6982,52.6152,14.4316
124,12.6982,52.6152,16.2028
125,12.6982,27.0444,15.713
126,12.6982,29.4923,15.32
127,12.6982,29.3619,15.301
128,12.6982,31.434,15.3609
129,12.6982,29.4923,14.6877
130,12.6982,27.0444,15.3223
131,12.6982,52.6152,14.9847
132,12.6982,52.6152,15.8182
133,12.6982,52.6152,15.2739
134,12.6982,31.434,15.6973
135,12.6982,31.434,15.97
136,12.6982,52.6152,15.8454
137,12.6982,52.6152,15.8397
138,12.6982,31.434,15.8491
139,12.6982,52.6152,15.5235
140,12.6982,29.4923,16.2295
141,12.6982,31.434,16.0312
142,12.6982,31.434,15.717
143,12.6982,27.0444,16.2378
144,12.6982,31.434,15.4171
145,12.6982,27.0444,15.0662
146,12.6982,52.6152,14.7519
147,12.6982,27.0444,16.0335
148,12.6982,29.4923,15.2162
149,12.6982,29.3619,15.5529
150,12.6982,27.0444,14.8526
151,12.6982,52.6152,15.1943
152,12.6982,27.0444,15.5417
153,12.6982,27.0444,15.7452
154,12.6982,27.0444,14.4397
155,12.6982,29.3619,14.7131
156,12.6982,31.434,15.2793
157,12.6982,27.0444,15.6609
158,12.6982,27.0444,14.7569
159,12.6982,27.0444,14.6302
160,12.6982,29.3619,15.1994
161,12.6982,31.434,14.9443
162,12.6982,29.4923,15.5549
163,12.6982,27.0444,15.7788
164,12.6982,31.434,15.2485
165,12.6982,29.4923,15.3748
