Generation,Diversity
1,69
2,54
3,46
4,45
5,49
6,35
7,31
8,27
9,29
10,36
11,39
12,44
13,40
14,39
15,46
16,42
17,37
18,31
19,40
20,40
21,37
22,33
23,42
24,40
25,41
26,39
27,30
28,25
29,23
30,25
31,31
32,23
33,23
34,20
35,22
36,16
37,19
38,25
39,22
40,21
41,18
42,16
43,18
44,14
45,21
46,18
47,12
48,13
49,12
50,13
51,14
52,11
53,11
54,12
55,11
56,10
57,14
58,20
59,17
60,14
61,14
62,12
63,11
64,11
65,13
66,10
67,16
68,14
69,13
70,11
71,13
72,12
73,12
74,15
75,18
76,13
77,14
78,12
79,14
80,13
81,10
82,14
83,12
84,14
85,11
86,11
87,15
88,14
89,14
90,14
91,16
92,13
93,11
94,17
95,13
96,13
97,8
98,11
99,9
