Gerneration,Depth average
1,4.12871
2,3.30693
3,2.70297
4,2.50495
5,2.42574
6,2.31683
7,2.32673
8,2.40594
9,2.49505
10,2.51485
11,2.56436
12,2.62376
13,2.63366
14,2.63366
15,2.61386
16,2.65347
17,2.63366
18,2.67327
19,2.66337
20,2.68317
21,2.68317
22,2.67327
23,2.66337
24,2.61386
25,2.57426
26,2.60396
27,2.66337
28,2.70297
29,2.70297
30,2.69307
31,2.73267
32,2.68317
33,2.68317
34,2.68317
35,2.76238
36,2.77228
37,2.75248
38,2.69307
39,2.68317
40,2.63366
41,2.69307
42,2.72277
43,2.70297
44,2.73267
45,2.73267
46,2.74257
47,2.73267
48,2.71287
49,2.70297
50,2.78218
51,2.72277
52,2.69307
53,2.66337
54,2.63366
55,2.67327
56,2.64356
57,2.69307
58,2.69307
59,2.60396
60,2.51485
61,2.53465
62,2.54455
63,2.55446
64,2.54455
65,2.54455
66,2.58416
67,2.66337
68,2.65347
69,2.57426
70,2.65347
71,2.51485
72,2.53465
73,2.51485
74,2.49505
75,2.54455
76,2.53465
77,2.50495
78,2.52475
79,2.59406
80,2.74257
81,2.72277
82,2.61386
83,2.65347
84,2.66337
85,2.73267
86,2.64356
87,2.65347
88,2.67327
89,2.67327
90,2.63366
91,2.63366
92,2.64356
93,2.64356
94,2.69307
95,2.67327
96,2.63366
97,2.63366
98,2.61386
99,2.58416
