Generation,Best,Worse,Average
1,17.4475,69.6055,6.95288e-310
2,17.4475,25.7199,19.372
3,17.4475,47.0461,19.0418
4,17.4475,47.0461,18.7625
5,17.4475,69.6055,19.3766
6,17.4475,25.7199,20.1438
7,17.4475,47.0461,18.9096
8,17.4475,69.6055,19.3735
9,17.4475,69.6055,19.8574
10,17.4475,63.4606,19.9169
11,17.4475,47.0461,19.5977
12,17.4475,47.0461,19.1594
13,17.4475,69.6055,19.4731
14,17.4475,69.6055,19.2652
15,17.4475,69.6055,19.662
16,17.4475,52.1674,19.8971
17,17.4475,69.6055,19.698
18,17.4475,69.6055,19.7705
19,17.4475,25.7199,20.3119
20,17.4475,69.6055,18.9632
21,17.4475,25.7199,19.664
22,17.4475,25.7199,19.1596
23,17.4475,47.0461,18.8641
24,17.4475,47.0461,19.3505
25,17.4475,25.7199,19.2321
26,17.4475,47.0461,18.8434
27,17.4475,69.6055,19.0967
28,17.4475,47.0461,19.3045
29,17.4475,47.0461,19.1176
30,17.4475,69.6055,19.9579
31,17.4475,69.6055,19.3764
32,17.4475,25.7199,19.7676
33,17.4475,47.0461,18.8525
34,17.4475,47.0461,19.4198
35,17.4475,25.0038,19.183
36,17.4475,47.0461,19.2807
37,17.4475,69.6055,19.5716
38,17.4475,25.7199,20.674
39,17.4475,47.0461,19.0234
40,17.4475,69.6055,19.0546
41,17.4475,63.4606,19.9611
42,17.4475,63.4606,19.3426
43,17.4475,47.0461,19.6359
44,17.4475,47.0461,18.8311
45,17.4475,47.0461,19.0859
46,17.4475,69.6055,18.9342
47,17.4475,25.7199,19.5524
48,17.4475,25.8094,18.9933
49,17.4475,25.7199,inf
50,17.4475,25.7199,19.0196
51,17.4475,25.0038,18.814
52,17.4475,69.6055,18.827
53,17.4475,47.0461,20.4416
54,17.4475,63.4606,19.076
55,17.4475,69.6055,19.3376
56,17.4475,47.0461,19.5225
57,17.4475,47.0461,19.4175
58,17.4475,69.6055,19.0918
59,17.4475,47.0461,19.7168
60,17.4475,23.9398,19.4045
61,17.4475,69.6055,18.8645
62,17.4475,47.0461,20.3164
63,17.4475,69.6055,19.2128
64,17.4475,52.1674,19.9211
65,17.4475,25.7199,19.1484
66,17.4475,25.7199,18.7125
67,17.4475,69.6055,18.9028
68,17.4475,23.4391,19.5714
69,17.4475,69.6055,18.9733
70,17.4475,69.6055,19.4457
71,17.4475,47.0461,19.2168
72,17.4475,47.0461,19.3574
73,17.4475,25.0038,19.094
74,17.4475,25.7199,18.8398
75,17.4475,47.0461,18.9049
76,17.4475,23.4391,19.2376
77,17.4475,69.6055,18.6757
78,17.4475,25.0038,19.9435
79,17.4475,25.7199,18.7306
80,17.4475,25.7199,18.8902
81,17.4475,47.0461,19.0036
82,17.4475,69.6055,19.0646
83,17.4475,47.0461,19.8337
84,17.4475,47.0461,19.2448
85,17.4475,52.1674,19.3906
86,17.4475,63.4606,19.1008
87,17.4475,69.6055,19.6962
88,17.4475,63.4606,20.4805
89,17.4475,23.9398,19.4889
90,17.4475,25.0038,18.6942
91,17.4475,47.0461,18.6567
92,17.4475,69.6055,19.0721
93,17.4475,23.9398,19.3292
94,17.4475,25.7199,18.6229
95,17.4475,47.0461,19.2293
96,17.4475,47.0461,19.1851
97,17.4475,22.1238,19.2558
98,17.4475,25.7199,18.6588
99,17.4475,25.0038,19.0359
