Generation,Diversity
1,14
2,15
3,11
4,8
5,11
6,10
7,9
8,9
9,12
10,11
11,10
12,13
13,11
14,11
15,13
16,11
17,15
18,10
19,13
20,14
21,13
22,12
23,11
24,11
25,11
26,12
27,12
28,11
29,12
30,13
31,13
32,10
33,9
34,9
35,10
36,12
37,15
38,12
39,11
40,13
41,9
42,13
43,11
44,11
45,13
46,12
47,10
48,10
49,12
50,11
51,10
52,11
53,10
54,11
55,12
56,13
57,10
58,12
59,12
60,10
61,9
62,11
63,9
64,12
65,14
66,8
67,13
68,16
69,13
70,13
71,13
72,12
73,10
74,12
75,10
76,13
77,9
78,10
79,14
80,14
81,14
82,12
83,9
84,11
85,8
86,13
87,10
88,12
89,10
90,13
91,13
92,14
93,11
94,13
95,12
96,15
97,11
98,12
99,15
