Generation,Best,Worse,Average
1,18.0644,40.0351,6.95258e-310
2,18.0412,49.4448,20.8853
3,18.0412,947.185,21.097
4,17.6559,146.79,57.3906
5,15.7619,62.1188,22.0662
6,15.4464,38.7492,21.2359
7,15.4464,37.4066,18.9939
8,15.4464,44.9681,18.7998
9,15.4464,39.624,19.3388
10,15.4464,53.0631,18.8034
11,15.4464,53.0631,18.926
12,15.4464,37.4066,17.9213
13,15.4464,37.4066,18.4495
14,15.4464,53.0631,17.377
15,15.4464,53.0631,19.1976
16,15.4464,44.9681,20.2096
17,15.4464,44.9681,19.8188
18,15.4464,44.9681,19.5112
19,15.4464,53.0631,18.7382
20,15.4464,44.9681,19.1005
21,15.4464,37.4066,17.8431
22,15.4464,39.624,18.1159
23,15.4464,33.5056,17.9418
24,15.4464,39.624,18.334
25,15.4464,37.4066,17.8913
26,15.4464,31.5742,17.808
27,15.4464,37.4066,17.8627
28,15.4464,31.5742,19.0328
29,15.4464,53.0631,18.1648
30,15.4464,53.0631,18.815
31,15.4464,53.0631,19.3335
32,15.4464,33.5056,19.6464
33,15.4464,37.4066,17.8946
34,15.4464,39.624,19.2081
35,15.4464,26.2953,19.0848
36,15.4464,44.9681,17.3033
37,15.4464,37.4066,20.6397
38,15.4464,33.0141,18.8461
39,15.4464,33.0141,18.6252
40,15.4464,31.5742,17.076
41,15.4464,39.624,17.8379
42,15.4464,53.0631,19.5826
43,15.4464,37.4066,19.1839
44,15.4464,44.9681,19.8735
45,15.4464,39.624,19.0211
46,15.4464,53.0631,19.353
47,15.4464,53.0631,19.5183
48,15.4464,39.624,19.5349
49,15.4464,39.624,19.9832
