Generation,Diversity
1,60
2,46
3,42
4,36
5,31
6,37
7,31
8,34
9,38
10,39
11,39
12,40
13,48
14,47
15,49
16,55
17,53
18,53
19,49
20,50
21,44
22,44
23,50
24,49
25,54
26,56
27,52
28,52
29,48
30,45
31,49
32,53
33,54
34,49
35,44
36,39
37,40
38,41
39,44
40,44
41,45
42,36
43,38
44,37
45,36
46,36
47,32
48,33
49,32
50,35
51,32
52,33
53,32
54,33
55,39
56,35
57,37
58,36
59,41
60,35
61,35
62,37
63,32
64,30
65,30
66,29
67,27
68,34
69,29
70,26
71,23
72,18
73,18
74,12
75,17
76,14
77,16
78,17
79,10
80,13
81,13
82,12
83,12
84,9
85,9
86,9
87,12
88,11
89,9
90,11
91,10
92,12
93,9
94,10
95,10
96,10
97,10
98,7
99,9
