Generation,Best,Worse,Average
1,14.8133,24.0812,6.95316e-310
2,12.6982,23.8096,17.3453
3,12.6982,34.0305,17.6121
4,12.6982,32.2711,16.1817
5,12.6982,69.6759,16.263
6,12.6982,25.9279,16.4613
7,12.6982,69.6759,16.28
8,12.6982,29.3619,16.434
9,12.6982,25.9279,16.1829
10,12.6982,69.6759,16.2832
11,12.6982,69.6759,16.2162
12,12.6982,34.0305,16.1718
13,12.6982,25.9279,16.1983
14,12.6982,69.6759,15.785
15,12.6982,25.9279,16.0998
16,12.6982,34.0305,15.9933
17,12.6982,69.6759,16.1053
18,12.6982,34.0305,16.2978
19,12.6982,25.9279,16.1415
20,12.6982,69.6759,16.0467
21,12.6982,69.6759,16.1706
22,12.6982,69.6759,16.173
23,12.6982,69.6759,16.3073
24,12.6982,25.9279,16.1576
25,12.6982,69.6759,16.1701
26,12.6982,25.9279,16.5835
27,12.6982,25.9279,15.8938
28,12.6982,69.6759,16.0492
29,12.6982,24.963,16.1949
30,12.6982,34.0305,15.773
31,12.6982,24.0812,15.8414
32,12.6982,23.5651,15.857
33,12.6982,69.6759,15.9869
34,12.6982,69.6759,16.3594
35,12.6982,25.9279,16.1632
36,12.6982,25.9279,15.9717
37,12.6982,69.6759,16.1752
38,12.6982,25.9279,16.1431
39,12.6982,32.2711,16.1435
40,12.6982,34.0305,16.2467
41,12.6982,24.0812,15.8793
42,12.6982,69.6759,15.8106
43,12.6982,69.6759,16.2466
44,12.6982,29.3619,16.2252
45,12.6982,25.9279,15.8555
46,12.6982,34.0305,16.0195
47,12.6982,25.9279,16.2238
48,12.6982,69.6759,16.0601
49,12.6982,23.5651,16.2066
50,12.6982,23.5651,16.397
51,12.6982,69.6759,16.107
52,12.6982,25.9279,16.3036
53,12.6982,32.2711,16.1466
54,12.6982,69.6759,15.9799
55,12.6982,32.964,16.2896
56,12.6982,25.9279,16.3939
57,12.6982,69.6759,16.016
58,12.6982,25.9279,16.225
59,12.6982,69.6759,16.1063
60,12.6982,69.6759,16.1948
61,12.6982,25.9279,16.2872
62,12.6982,69.6759,15.8462
63,12.6982,24.963,15.7415
64,12.6982,69.6759,16.1889
65,12.6982,69.6759,16.1045
66,12.6982,69.6759,16.3695
67,12.6982,69.6759,16.3011
68,12.6982,25.9279,16.1756
69,12.6982,69.6759,16.0565
70,12.6982,69.6759,16.0526
71,12.6982,34.0305,16.1419
72,12.6982,25.9279,16.2615
73,12.6982,23.5651,15.7798
74,12.6982,69.6759,16.0292
75,12.6982,69.6759,16.1023
76,12.6982,23.5651,16.173
77,12.6982,69.6759,15.917
78,12.6982,74.4339,16.2919
79,12.6982,69.6759,32.7925
80,12.6982,69.6759,16.5127
81,12.6982,25.9279,16.1963
82,12.6982,29.3619,16.1454
83,12.6982,25.9279,16.0463
84,12.6982,25.9279,15.9054
85,12.6982,34.0305,16.1869
86,12.6982,69.6759,16.1772
87,12.6982,25.9279,16.2443
88,12.6982,32.2711,15.8607
89,12.6982,69.6759,15.9868
90,12.6982,25.9279,16.3223
91,12.6982,34.0305,16.1931
92,12.6982,69.6759,16.0271
93,12.6982,69.6759,16.5534
94,12.6982,25.9279,16.2472
95,12.6982,69.6759,15.9053
96,12.6982,32.2711,16.0517
97,12.6982,69.6759,16.2429
98,12.6982,69.6759,16.0719
99,12.6982,69.6759,16.0836
