Gerneration,Depth average
1,4.38614
2,3.42574
3,3.12871
4,3.0099
5,2.91089
6,2.65347
7,2.75248
8,2.81188
9,2.83168
10,2.87129
11,3.10891
12,2.9901
13,2.9505
14,2.81188
15,2.72277
16,2.57426
17,2.56436
18,2.65347
19,2.65347
20,2.65347
21,2.63366
22,2.66337
23,2.65347
24,2.69307
25,2.70297
26,2.66337
27,2.67327
28,2.67327
29,2.64356
30,2.64356
31,2.68317
32,2.69307
33,2.72277
34,2.66337
35,2.72277
36,2.64356
37,2.66337
38,2.62376
39,2.63366
40,2.66337
41,2.67327
42,2.79208
43,2.77228
44,2.70297
45,2.70297
46,2.71287
47,2.75248
48,2.74257
49,2.69307
50,2.74257
51,2.68317
52,2.62376
53,2.55446
54,2.59406
55,2.61386
56,2.65347
57,2.70297
58,2.64356
59,2.62376
60,2.65347
61,2.65347
62,2.70297
63,2.74257
64,2.75248
65,2.76238
66,2.70297
67,2.64356
68,2.70297
69,2.72277
70,2.74257
71,2.70297
72,2.68317
73,2.69307
74,2.68317
75,2.64356
76,2.68317
77,2.70297
78,2.73267
79,2.70297
80,2.60396
81,2.59406
82,2.69307
83,2.66337
84,2.65347
85,2.65347
86,2.72277
87,2.68317
88,2.69307
89,2.73267
90,2.75248
91,2.77228
92,2.72277
93,2.66337
94,2.63366
95,2.64356
96,2.64356
97,2.68317
98,2.58416
99,2.67327
