Generation,Diversity
1,2
2,3
3,3
4,3
5,1
6,2
7,2
8,4
9,3
10,1
11,4
12,2
13,3
14,3
15,2
16,4
17,2
18,2
19,2
20,5
21,3
22,2
23,2
24,2
25,1
26,1
27,4
28,2
29,1
30,4
31,2
32,1
33,1
34,1
35,2
36,2
37,2
38,2
39,1
40,1
41,4
42,2
43,2
44,3
45,2
46,4
47,2
48,1
49,5
50,1
51,3
52,4
53,1
54,1
55,2
56,2
57,2
58,2
59,3
60,1
61,2
62,4
63,3
64,3
65,6
66,2
67,1
68,2
69,2
70,2
71,2
72,1
73,4
74,1
75,3
76,2
77,3
78,4
79,2
80,7
81,2
82,5
83,3
84,2
85,2
86,2
87,2
88,2
89,2
90,1
91,1
92,2
93,2
94,2
95,2
96,3
97,3
98,1
99,1
100,2
101,2
102,2
103,1
104,2
105,3
106,2
107,3
108,3
109,1
110,2
111,2
112,1
113,2
114,1
115,3
116,2
117,3
118,3
119,2
120,2
121,3
122,3
123,3
124,3
125,2
126,3
127,3
128,1
129,1
130,3
131,1
132,4
133,2
134,3
135,1
136,3
137,1
138,3
139,1
140,3
141,2
142,2
143,2
144,3
145,1
146,1
147,2
148,1
149,1
150,1
151,1
152,3
153,3
154,2
155,2
156,3
157,4
158,4
159,3
160,2
161,3
162,1
163,3
164,3
165,2
166,3
167,2
168,3
169,2
170,3
171,3
172,1
173,3
174,1
175,2
176,2
177,4
178,2
179,2
180,1
181,1
182,2
183,2
184,2
185,2
186,2
187,4
188,3
189,2
190,1
191,3
192,4
193,3
194,4
195,3
196,5
197,2
198,3
199,3
200,3
201,2
202,3
203,1
204,2
205,4
206,2
207,2
208,4
209,3
210,1
211,2
212,2
213,3
214,1
215,2
216,3
217,2
218,2
219,3
220,4
221,1
222,3
223,5
224,2
225,2
226,2
227,4
228,2
229,5
230,4
231,2
232,5
233,2
234,2
235,3
236,1
237,3
238,4
239,2
240,4
241,3
242,3
243,3
244,4
245,2
246,1
247,2
248,1
249,2
250,1
251,3
252,2
253,2
254,2
255,5
256,2
257,1
258,2
259,3
260,5
261,2
262,2
263,4
264,2
265,3
266,1
267,2
268,1
269,2
270,1
271,2
272,3
273,2
274,2
275,3
276,1
277,2
278,3
279,3
280,2
281,3
282,2
283,4
284,2
285,2
286,2
287,4
288,1
289,2
290,1
291,1
292,2
293,1
294,2
295,1
296,3
297,4
298,2
299,2
300,4
301,3
302,2
303,1
304,3
305,3
306,4
307,3
308,3
309,1
310,1
311,1
312,2
313,1
314,2
315,2
316,2
317,3
318,3
319,1
320,1
321,2
322,2
323,3
324,2
325,3
326,3
327,3
328,3
329,1
330,3
331,4
332,1
333,1
334,2
335,2
336,2
337,2
338,3
339,2
340,1
341,1
342,3
343,4
344,3
345,2
346,1
347,1
348,1
349,1
350,2
351,1
352,1
353,5
354,3
355,1
356,1
357,3
358,2
359,2
360,3
361,2
362,2
363,2
364,2
365,4
366,3
367,1
368,3
369,1
370,2
371,3
372,1
373,2
374,2
375,2
376,2
377,1
378,5
379,1
380,3
381,2
382,3
383,1
384,1
385,3
386,2
387,2
388,3
389,1
390,3
391,2
392,2
393,2
394,2
395,4
396,2
397,1
398,2
399,2
400,1
401,1
402,1
403,1
404,3
405,4
406,3
407,1
408,2
409,3
410,2
411,4
412,1
413,1
414,2
415,3
416,3
417,5
418,1
419,3
420,1
421,2
422,3
423,3
424,2
425,1
426,5
427,2
428,2
429,5
430,2
431,4
432,3
433,3
434,3
435,1
436,3
437,3
438,1
439,1
440,2
441,2
442,1
443,1
444,1
445,6
446,1
447,3
448,1
449,2
450,2
451,4
452,3
453,3
454,4
455,3
456,1
457,2
458,4
459,1
460,3
461,3
462,1
463,1
464,3
465,2
466,3
467,2
468,4
469,2
470,4
471,2
472,2
473,1
474,4
475,2
476,2
477,1
478,2
479,4
480,3
481,1
482,1
483,2
484,2
485,3
486,2
487,2
488,1
489,2
490,2
491,3
492,1
493,1
494,1
495,1
496,4
497,3
498,1
499,4
