Generation,Diversity
1,57
2,50
3,40
4,44
5,36
6,42
7,37
8,35
9,38
10,41
11,38
12,34
13,37
14,35
15,41
16,33
17,32
18,33
19,36
20,36
21,33
22,34
23,32
24,35
25,29
26,33
27,30
28,32
29,32
30,31
31,32
32,41
33,39
34,37
35,43
36,41
37,41
38,51
39,43
40,44
41,41
42,45
43,47
44,63
45,61
46,56
47,57
48,50
49,46
50,44
51,38
52,44
53,43
54,49
55,52
56,51
57,47
58,47
59,47
60,41
61,46
62,44
63,52
64,54
65,54
66,54
67,56
68,46
69,46
70,45
71,43
72,41
73,47
74,46
75,45
76,43
77,52
78,49
79,49
80,45
81,42
82,44
83,43
84,50
85,39
86,42
87,45
88,41
89,38
90,48
91,45
92,53
93,42
94,50
95,40
96,41
97,34
98,36
99,39
