Gerneration,Depth average
1,3.63473
2,3.69461
3,3.68463
4,3.71856
5,3.67665
6,3.70858
7,3.65868
8,3.68663
9,3.68263
10,3.6487
11,3.68064
12,3.63872
13,3.67465
14,3.68263
15,3.66467
16,3.70459
17,3.68263
18,3.7006
19,3.70259
20,3.69461
21,3.70659
22,3.68064
23,3.71257
24,3.70259
25,3.68862
26,3.68064
27,3.68463
28,3.70659
29,3.6507
30,3.67465
31,3.70659
32,3.66267
33,3.68263
34,3.68463
35,3.69661
36,3.66267
37,3.69062
38,3.68463
39,3.65868
40,3.67265
41,3.65669
42,3.68663
43,3.66866
44,3.67665
45,3.71257
46,3.6487
47,3.72854
48,3.66866
49,3.66866
