Generation,Diversity
1,14
2,17
3,15
4,19
5,16
6,16
7,17
8,13
9,17
10,17
11,13
12,15
13,16
14,18
15,17
16,16
17,20
18,18
19,17
20,17
21,16
22,15
23,14
24,16
25,16
26,16
27,14
28,16
29,20
30,18
31,15
32,16
33,16
34,16
35,16
36,17
37,15
38,15
39,14
40,19
41,15
42,12
43,19
44,17
45,16
46,18
47,17
48,15
49,16
50,18
51,16
52,13
53,17
54,15
55,16
56,17
57,17
58,22
59,17
60,21
61,17
62,16
63,16
64,17
65,20
66,14
67,16
68,16
69,17
70,15
71,17
72,16
73,18
74,19
75,18
76,13
77,19
78,19
79,18
80,16
81,13
82,14
83,15
84,13
85,20
86,14
87,17
88,16
89,18
90,19
91,15
92,18
93,15
94,14
95,17
96,14
97,17
98,22
99,16
