Gerneration,Depth average
1,2.81188
2,2.79208
3,2.73267
4,2.82178
5,2.75248
6,2.81188
7,2.83168
8,2.76238
9,2.85149
10,2.78218
11,2.81188
12,2.74257
13,2.82178
14,2.75248
15,2.81188
16,2.79208
17,2.72277
18,2.77228
19,2.81188
20,2.79208
21,2.76238
22,2.80198
23,2.76238
24,2.78218
25,2.81188
26,2.82178
27,2.82178
28,2.81188
29,2.74257
30,2.80198
31,2.82178
32,2.81188
33,2.82178
34,2.82178
35,2.80198
36,2.78218
37,2.78218
38,2.75248
39,2.84158
40,2.79208
41,2.82178
42,2.73267
43,2.79208
44,2.79208
45,2.75248
46,2.84158
47,2.74257
48,2.77228
49,2.76238
50,2.81188
51,2.75248
52,2.87129
53,2.82178
54,2.78218
55,2.81188
56,2.78218
57,2.78218
58,2.83168
59,2.82178
60,2.77228
61,2.82178
62,2.77228
63,2.79208
64,2.79208
65,2.81188
66,2.78218
67,2.81188
68,2.82178
69,2.81188
70,2.76238
71,2.79208
72,2.81188
73,2.84158
74,2.80198
75,2.75248
76,2.78218
77,2.76238
78,2.79208
79,2.78218
80,2.76238
81,2.78218
82,2.82178
83,2.81188
84,2.79208
85,2.77228
86,2.82178
87,2.79208
88,2.72277
89,2.73267
90,2.81188
91,2.76238
92,2.78218
93,2.79208
94,2.83168
95,2.86139
96,2.79208
97,2.76238
98,2.79208
99,2.82178
100,2.78218
101,2.75248
102,2.78218
103,2.78218
104,2.79208
105,2.82178
106,2.80198
107,2.80198
108,2.80198
109,2.78218
110,2.76238
111,2.78218
112,2.72277
113,2.80198
114,2.86139
115,2.79208
116,2.81188
117,2.77228
118,2.82178
119,2.80198
120,2.81188
121,2.82178
122,2.74257
123,2.69307
124,2.78218
125,2.82178
126,2.84158
127,2.81188
128,2.74257
129,2.75248
130,2.76238
131,2.81188
132,2.89109
133,2.81188
134,2.77228
135,2.81188
136,2.83168
137,2.85149
138,2.76238
139,2.87129
140,2.88119
141,2.78218
142,2.77228
143,2.77228
144,2.83168
145,2.80198
146,2.79208
147,2.81188
148,2.76238
149,2.86139
150,2.82178
151,2.78218
152,2.82178
153,2.78218
154,2.80198
155,2.77228
156,2.71287
157,2.73267
158,2.78218
159,2.79208
160,2.83168
161,2.81188
162,2.81188
163,2.80198
164,2.79208
165,2.78218
166,2.83168
167,2.83168
168,2.83168
169,2.80198
170,2.70297
171,2.82178
172,2.75248
173,2.80198
174,2.82178
175,2.83168
176,2.80198
177,2.77228
178,2.81188
179,2.84158
180,2.81188
181,2.77228
182,2.72277
183,2.77228
184,2.76238
185,2.83168
186,2.80198
187,2.73267
188,2.86139
189,2.80198
190,2.79208
191,2.79208
192,2.77228
193,2.79208
194,2.83168
195,2.79208
196,2.80198
197,2.79208
198,2.78218
199,2.74257
200,2.75248
201,2.78218
202,2.79208
203,2.81188
204,2.80198
205,2.82178
206,2.86139
207,2.80198
208,2.82178
209,2.73267
210,2.76238
211,2.74257
212,2.78218
213,2.78218
214,2.82178
215,2.75248
216,2.76238
217,2.79208
218,2.80198
219,2.84158
220,2.78218
221,2.81188
222,2.84158
223,2.80198
224,2.75248
225,2.77228
226,2.73267
227,2.82178
228,2.82178
229,2.82178
230,2.84158
231,2.79208
232,2.77228
233,2.84158
234,2.76238
235,2.78218
236,2.74257
237,2.85149
238,2.82178
239,2.81188
240,2.79208
241,2.80198
242,2.75248
243,2.76238
244,2.69307
245,2.79208
246,2.77228
247,2.79208
248,2.80198
249,2.71287
250,2.82178
251,2.78218
252,2.73267
253,2.82178
254,2.84158
255,2.77228
256,2.77228
257,2.74257
258,2.82178
259,2.80198
260,2.81188
261,2.81188
262,2.71287
263,2.82178
264,2.79208
265,2.80198
266,2.77228
267,2.90099
268,2.82178
269,2.83168
270,2.79208
271,2.79208
272,2.76238
273,2.75248
274,2.80198
275,2.81188
276,2.72277
277,2.80198
278,2.72277
279,2.81188
280,2.74257
281,2.76238
282,2.78218
283,2.75248
284,2.76238
285,2.77228
286,2.74257
287,2.78218
288,2.79208
289,2.82178
290,2.78218
291,2.81188
292,2.76238
293,2.80198
294,2.79208
295,2.87129
296,2.71287
297,2.83168
298,2.81188
299,2.75248
300,2.78218
301,2.79208
302,2.82178
303,2.75248
304,2.81188
305,2.84158
306,2.78218
307,2.76238
308,2.83168
309,2.79208
