Gerneration,Depth average
1,2.81188
2,2.79208
3,2.73267
4,2.82178
5,2.75248
6,2.82178
7,2.83168
8,2.75248
9,2.85149
10,2.79208
11,2.82178
12,2.75248
13,2.78218
14,2.81188
15,2.78218
16,2.78218
17,2.71287
18,2.79208
19,2.80198
20,2.76238
21,2.82178
22,2.78218
23,2.77228
24,2.76238
25,2.79208
26,2.83168
27,2.81188
28,2.78218
29,2.70297
30,2.80198
31,2.81188
32,2.83168
33,2.79208
34,2.81188
35,2.82178
36,2.79208
37,2.77228
38,2.77228
39,2.72277
40,2.76238
41,2.82178
42,2.73267
43,2.79208
44,2.79208
45,2.75248
46,2.84158
47,2.74257
48,2.77228
49,2.74257
50,2.82178
51,2.75248
52,2.86139
53,2.82178
54,2.78218
55,2.82178
56,2.78218
57,2.78218
58,2.84158
59,2.82178
60,2.80198
61,2.81188
62,2.77228
63,2.79208
64,2.78218
65,2.77228
66,2.78218
67,2.80198
68,2.82178
69,2.82178
70,2.74257
71,2.78218
72,2.79208
73,2.86139
74,2.81188
75,2.75248
76,2.78218
77,2.77228
78,2.78218
79,2.78218
80,2.76238
81,2.78218
82,2.83168
83,2.78218
84,2.81188
85,2.80198
86,2.78218
87,2.79208
88,2.73267
89,2.72277
90,2.80198
91,2.77228
92,2.78218
93,2.76238
94,2.83168
95,2.80198
96,2.80198
97,2.73267
98,2.82178
99,2.81188
