Generation,Best,Worse,Average
1,16.5137,884.246,6.95256e-310
2,16.5137,884.246,86.0858
3,16.5137,884.246,35.1562
4,15.0368,884.246,51.918
5,14.7941,55311.5,34.5307
6,14.7941,53.6797,5438.38
7,14.7941,53.6797,18.0618
8,14.7941,53.6797,19.6632
9,14.7941,53.6797,18.2381
10,14.7941,53.6797,17.7011
11,14.7941,53.6797,18.3497
12,14.7941,53.6797,18.3415
13,14.7941,55311.4,16.8134
14,14.7941,53.6797,1101.75
15,14.7941,53.6797,18.1043
16,14.7941,53.6797,18.5383
17,14.7941,53.6797,18.2095
18,14.7941,53.6797,17.8209
19,14.7941,53.6797,17.8703
20,14.7941,53.6797,17.9703
21,14.7941,55311.4,17.9895
22,14.7941,55311.4,1102.53
23,14.7941,24.8217,2185.42
24,14.7941,53.6797,17.1335
25,14.7941,53.6797,19.5911
26,14.7941,53.6797,18.4699
27,14.7941,53.6797,17.342
28,14.7941,53.6797,18.2214
29,14.7941,53.6797,19.0714
30,14.7941,53.6797,16.9403
31,14.7941,53.6797,18.7479
32,14.7941,53.6797,18.5632
33,14.7941,53.6797,18.1654
34,14.7941,53.6797,18.843
35,14.7941,53.6797,17.3654
36,14.7941,53.6797,19.7157
37,14.7941,53.6797,17.364
38,14.7941,53.6797,18.2666
39,14.7941,112.723,17.2117
40,14.7941,53.6797,20.1382
41,14.7941,53.6797,17.543
42,14.7941,53.6797,17.9064
43,14.7941,53.6797,19.3499
44,14.7941,53.6797,18.1107
45,14.7941,24.8217,18.8526
46,14.7941,53.6797,16.8625
47,14.7941,24.8217,17.9242
48,14.7941,53.6797,17.2014
49,14.7941,53.6797,19.4376
50,14.7941,53.6797,18.7331
51,14.7941,53.6797,17.1339
52,14.7941,53.6797,17.7213
53,14.7941,53.6797,17.7502
54,14.7941,53.6797,19.5038
55,14.7941,24.8217,17.8959
56,14.7941,55311.4,17.2063
57,14.7941,24.8217,1103.49
58,14.5214,24.8217,16.1642
59,14.5214,85.4356,16.5653
60,14.5214,38.7005,20.14
61,14.5214,38.7005,18.461
62,14.5214,38.7005,17.8072
63,14.5214,38.7005,17.5305
64,14.5214,24.8217,17.931
65,14.5214,25.8431,16.2887
66,14.5214,38.7005,17.693
67,14.5214,38.7005,17.6626
68,14.5214,38.7005,17.7154
69,14.5214,85.4356,18.1672
70,14.5214,38.7005,19.2593
71,14.5214,38.7005,18.6189
72,14.5214,85.4356,16.0327
73,14.5214,38.7005,18.2711
74,14.5214,85.4356,17.6783
75,14.5214,38.7005,18.9667
76,14.5214,38.7005,17.5802
77,14.5214,38.7005,18.0773
78,14.5214,38.7005,19.7016
79,14.5214,38.7005,18.2743
80,14.5214,38.7005,18.305
81,14.5214,25.8431,18.6949
82,14.5214,38.7005,18.0764
83,14.5214,38.7005,18.6111
84,14.5214,38.7005,18.1171
85,14.5214,38.7005,18.5746
86,14.5214,38.7005,18.5335
87,14.5214,38.7005,17.3467
88,14.5214,85.4356,18.027
89,14.5214,38.7005,19.2393
90,14.5214,34485.8,18.0386
91,14.5214,34485.8,693.968
92,14.5214,38.7005,695.762
93,14.5214,25.8431,18.5912
94,14.5214,38.7005,17.2203
95,14.5214,38.7005,17.759
96,14.5214,38.7005,18.583
97,14.5214,38.7005,17.5148
98,14.5214,38.7005,19.9373
99,14.5214,38.7005,18.8008
