Generation,Diversity
1,16
2,12
3,13
4,14
5,18
6,14
7,14
8,14
9,16
10,14
11,11
12,16
13,14
14,16
15,17
16,15
17,9
18,7
19,8
20,9
21,7
22,10
23,8
24,8
25,9
26,7
27,6
28,7
29,7
30,5
31,9
32,7
33,6
34,7
35,9
36,8
37,7
38,7
39,8
40,8
41,8
42,8
43,9
44,8
45,9
46,7
47,9
48,9
49,7
50,8
51,8
52,8
53,7
54,8
55,11
56,8
57,7
58,7
59,8
60,6
61,6
62,7
63,7
64,8
65,7
66,9
67,9
68,9
69,8
70,8
71,9
72,9
73,9
74,9
75,9
76,7
77,8
78,9
79,9
80,8
81,8
82,7
83,8
84,9
85,9
86,8
87,4
88,10
89,8
90,6
91,9
92,10
93,10
94,6
95,7
96,5
97,5
98,8
99,8
