Gerneration,Depth average
1,5.49301
2,4.63872
3,4.58683
4,4.61078
5,4.58483
6,4.56687
7,4.56687
8,4.55689
9,4.62675
10,4.56687
11,4.59681
12,4.58882
13,4.51497
14,4.60878
15,4.5489
16,4.5509
17,4.53493
18,4.60279
19,4.60279
20,4.57285
21,4.5489
22,4.64072
23,4.52096
24,4.57485
25,4.58084
26,4.57485
27,4.57884
28,4.59681
29,4.60878
30,4.62675
31,4.59281
32,4.56687
33,4.59281
34,4.62675
35,4.57285
36,4.56287
37,4.5489
38,4.52894
39,4.63473
40,4.62675
41,4.59281
42,4.52295
43,4.57685
44,4.56487
45,4.57685
46,4.59281
47,4.62275
48,4.60679
49,4.5988
50,4.57285
51,4.61477
52,4.58683
53,4.58283
54,4.57685
55,4.59681
56,4.56287
57,4.56487
58,4.58084
59,4.58683
60,4.61477
61,4.56687
62,4.5988
63,4.59681
64,4.61277
65,4.60878
66,4.54491
67,4.55888
68,4.54491
69,4.59082
70,4.59681
71,4.61876
72,4.59481
73,4.59281
74,4.60279
75,4.58084
76,4.59281
77,4.56487
78,4.56886
79,4.56886
80,4.56088
81,4.58882
82,4.58483
83,4.57884
84,4.56687
85,4.60878
86,4.60479
87,4.58483
88,4.55489
89,4.5509
90,4.61677
91,4.58882
92,4.62675
93,4.6008
94,4.59281
95,4.56088
96,4.54491
97,4.62076
98,4.59281
99,4.60878
