Gerneration,Depth average
1,2.80392
2,2.76471
3,2.7451
4,2.7451
5,2.84314
6,2.72549
7,2.76471
8,2.7451
9,2.90196
10,2.66667
11,2.80392
12,2.76471
13,2.68627
14,2.80392
15,2.78431
16,2.82353
17,2.70588
18,2.70588
19,2.76471
20,2.82353
21,2.82353
22,2.70588
23,2.78431
24,2.82353
25,2.76471
26,2.82353
27,2.80392
28,2.82353
29,2.72549
30,2.80392
31,2.72549
32,2.68627
33,2.68627
34,2.84314
35,2.76471
36,2.80392
37,2.82353
38,2.76471
39,2.78431
40,2.86275
41,2.70588
42,2.82353
43,2.78431
44,2.76471
45,2.82353
46,2.78431
47,2.80392
48,2.70588
49,2.80392
