Generation,Diversity
1,102
2,93
3,86
4,77
5,86
6,84
7,87
8,85
9,89
10,91
11,85
12,80
13,81
14,86
15,86
16,90
17,91
18,89
19,87
20,86
21,86
22,76
23,80
24,87
25,83
26,92
27,78
28,84
29,90
30,92
31,87
32,87
33,79
34,78
35,85
36,88
37,84
38,84
39,90
40,78
41,81
42,91
43,84
44,90
45,85
46,85
47,92
48,85
49,88
50,85
51,90
52,84
53,88
54,82
55,98
56,78
57,81
58,82
59,93
60,86
61,83
62,87
63,98
64,88
65,86
66,75
67,90
68,85
69,90
70,94
71,88
72,82
73,85
74,92
75,92
76,91
77,86
78,85
79,87
80,86
81,80
82,82
83,90
84,89
85,83
86,85
87,79
88,78
89,94
90,75
91,82
92,87
93,86
94,82
95,87
96,87
97,81
98,77
99,88
