Generation,Diversity
1,69
2,57
3,49
4,43
5,42
6,34
7,29
8,28
9,27
10,23
11,22
12,25
13,28
14,21
15,18
16,21
17,24
18,23
19,25
20,24
21,29
22,32
23,25
24,28
25,32
26,31
27,23
28,25
29,27
30,23
31,21
32,23
33,29
34,25
35,27
36,27
37,25
38,29
39,25
40,33
41,27
42,25
43,28
44,23
45,23
46,23
47,23
48,26
49,29
50,31
51,31
52,31
53,34
54,29
55,31
56,31
57,24
58,31
59,23
60,31
61,22
62,24
63,22
64,24
65,24
66,22
67,27
68,20
69,21
70,23
71,24
72,23
73,24
74,23
75,24
76,24
77,30
78,29
79,29
80,35
81,35
82,38
83,37
84,30
85,26
86,26
87,27
88,23
89,19
90,22
91,21
92,27
93,31
94,30
95,26
96,18
97,27
98,28
99,34
