Generation,Diversity
1,2
2,3
3,4
4,3
5,2
6,4
7,3
8,4
9,5
10,4
11,3
12,3
13,4
14,4
15,3
16,5
17,3
18,2
19,2
20,4
21,3
22,3
23,3
24,2
25,3
26,4
27,3
28,2
29,3
30,2
31,4
32,3
33,5
34,2
35,5
36,4
37,4
38,4
39,3
40,2
41,4
42,2
43,3
44,5
45,3
46,3
47,3
48,4
49,2
50,2
51,2
52,4
53,4
54,2
55,2
56,2
57,2
58,3
59,2
60,3
61,2
62,2
63,3
64,3
65,2
66,4
67,2
68,3
69,2
70,2
71,4
72,2
73,3
74,3
75,3
76,3
77,4
78,2
79,2
80,3
81,3
82,2
83,2
84,3
85,3
86,3
87,3
88,2
89,2
90,3
91,2
92,3
93,2
94,2
95,3
96,3
97,2
98,2
99,3
100,4
101,2
102,3
103,4
104,2
105,2
106,4
107,2
108,2
109,4
110,4
111,4
112,3
113,2
114,3
115,3
116,4
117,2
118,3
119,3
120,5
121,4
122,2
123,3
124,2
125,3
126,4
127,3
128,3
129,2
130,3
131,2
132,2
133,2
134,4
135,3
136,2
137,3
138,2
139,4
140,4
141,3
142,4
143,3
144,3
145,3
146,3
147,2
148,3
149,2
150,2
151,3
152,2
153,3
154,2
155,2
156,2
157,4
158,2
159,5
160,3
161,3
162,2
163,3
164,2
165,3
166,2
167,2
168,4
169,2
170,3
171,2
172,2
173,4
174,3
175,2
176,5
177,3
178,4
179,3
180,2
181,2
182,2
183,3
184,3
185,2
186,3
187,3
188,3
189,4
190,3
191,4
192,6
193,4
194,2
195,2
196,3
197,3
198,3
199,3
200,2
201,2
202,4
203,3
204,3
205,2
206,4
207,2
208,3
209,3
210,2
211,2
212,2
213,4
214,3
215,2
216,5
217,4
218,2
219,2
220,3
221,3
222,2
223,2
224,2
225,3
226,3
227,3
228,2
229,3
230,3
231,3
232,2
233,5
234,3
235,2
236,2
237,2
238,4
239,4
240,2
241,3
242,2
243,2
244,3
245,5
246,4
247,3
248,5
249,2
250,3
251,2
252,3
253,2
254,4
255,3
256,4
257,2
258,2
259,2
260,3
261,2
262,2
263,2
264,2
265,4
266,2
267,2
268,4
269,2
270,4
271,3
272,2
273,3
274,2
275,3
276,3
277,2
278,3
279,4
280,3
281,4
282,3
283,2
284,2
285,3
286,4
287,2
288,3
289,4
290,4
291,3
292,3
293,3
294,3
295,4
296,2
297,3
298,3
299,3
300,2
301,2
302,3
303,2
304,3
305,2
306,4
307,2
308,2
309,2
310,3
311,2
312,2
313,3
314,3
315,4
316,4
317,3
318,4
319,2
320,3
321,3
322,5
323,3
324,5
325,2
326,2
327,2
328,3
329,2
330,4
331,4
332,4
333,3
334,3
335,2
336,5
337,2
338,4
339,3
340,3
341,3
342,3
343,3
344,3
345,2
346,2
347,4
348,4
349,3
350,3
351,2
352,5
353,2
354,3
355,3
356,3
357,2
358,2
359,5
360,4
361,4
362,3
363,2
364,2
365,2
366,2
367,2
368,5
369,3
370,3
371,3
372,5
373,3
374,3
375,4
376,4
377,2
378,2
379,3
380,4
381,2
382,4
383,2
384,3
385,3
386,3
387,3
388,3
389,4
390,4
391,3
392,3
393,4
394,4
395,2
396,4
397,3
398,2
399,3
400,2
401,2
402,4
403,3
404,3
405,3
406,2
407,4
408,5
409,3
410,2
411,2
412,2
413,5
414,3
415,2
416,3
417,2
418,2
419,3
420,2
421,2
422,2
423,2
424,4
425,2
426,3
427,3
428,5
429,3
430,5
431,2
432,2
433,2
434,2
435,2
436,5
437,3
438,3
439,5
440,2
441,3
442,3
443,6
444,2
445,2
446,2
447,2
448,2
449,4
450,4
451,3
452,5
453,2
454,3
455,2
456,2
457,2
458,4
459,4
460,4
461,3
462,2
463,2
464,2
465,3
466,2
467,2
468,2
469,2
470,2
471,2
472,3
473,2
474,4
475,2
476,4
477,2
478,3
479,2
480,3
481,3
482,2
483,3
484,2
485,2
486,3
487,5
488,2
489,3
490,3
491,3
492,3
493,2
494,3
495,3
496,4
497,3
498,3
499,3
