Gerneration,Depth average
1,4.59406
2,4.39604
3,4.09901
4,3.66337
5,3.08911
6,2.66337
7,2.75248
8,2.76238
9,2.89109
10,3.0297
11,3.17822
12,3.29703
13,3.36634
14,3.39604
15,3.67327
16,3.67327
17,3.61386
18,3.52475
19,3.49505
20,3.45545
21,3.42574
22,3.47525
23,3.50495
24,3.48515
25,3.59406
26,3.58416
27,3.57426
28,3.47525
29,3.41584
30,3.32673
31,3.36634
32,3.39604
33,3.49505
34,3.45545
35,3.50495
36,3.34653
37,3.45545
38,3.35644
39,3.43564
40,3.38614
41,3.46535
42,3.45545
43,3.50495
44,3.52475
45,3.57426
46,3.67327
47,3.64356
48,3.54455
49,3.63366
50,3.67327
51,3.59406
52,3.55446
53,3.52475
54,3.48515
55,3.49505
56,3.42574
57,3.45545
58,3.41584
59,3.40594
60,3.48515
61,3.42574
62,3.35644
63,3.35644
64,3.49505
65,3.49505
66,3.52475
67,3.52475
68,3.51485
69,3.49505
70,3.51485
71,3.43564
72,3.55446
73,3.46535
74,3.39604
75,3.54455
76,3.55446
77,3.52475
78,3.59406
79,3.47525
80,3.47525
81,3.62376
82,3.45545
83,3.39604
84,3.34653
85,3.50495
86,3.51485
87,3.50495
88,3.55446
89,3.47525
90,3.40594
91,3.36634
92,3.34653
93,3.49505
94,3.44554
95,3.45545
96,3.47525
97,3.47525
98,3.57426
99,3.66337
