Gerneration,Depth average
1,2.81188
2,2.78218
3,2.85149
4,2.77228
5,2.80198
6,2.81188
7,2.75248
8,2.82178
9,2.82178
10,2.72277
11,2.80198
12,2.82178
13,2.76238
14,2.71287
15,2.86139
16,2.86139
17,2.83168
18,2.79208
19,2.77228
20,2.79208
21,2.80198
22,2.80198
23,2.71287
24,2.80198
25,2.79208
26,2.75248
27,2.76238
28,2.78218
29,2.82178
30,2.77228
31,2.83168
32,2.79208
33,2.77228
34,2.83168
35,2.84158
36,2.75248
37,2.80198
38,2.75248
39,2.78218
40,2.76238
41,2.80198
42,2.80198
43,2.79208
44,2.80198
45,2.74257
46,2.82178
47,2.86139
48,2.79208
49,2.74257
50,2.80198
51,2.80198
52,2.78218
53,2.78218
54,2.84158
55,2.87129
56,2.77228
57,2.85149
58,2.80198
59,2.81188
60,2.75248
61,2.79208
62,2.81188
63,2.80198
64,2.78218
65,2.80198
66,2.75248
67,2.87129
68,2.82178
69,2.78218
70,2.81188
71,2.78218
72,2.80198
73,2.80198
74,2.80198
75,2.79208
76,2.83168
77,2.81188
78,2.82178
79,2.82178
80,2.79208
81,2.81188
82,2.79208
83,2.83168
84,2.80198
85,2.81188
86,2.79208
87,2.79208
88,2.81188
89,2.82178
90,2.80198
91,2.77228
92,2.79208
93,2.79208
94,2.77228
95,2.78218
96,2.76238
97,2.83168
98,2.80198
99,2.72277
100,2.74257
101,2.79208
102,2.76238
103,2.75248
104,2.83168
105,2.72277
106,2.80198
107,2.83168
108,2.78218
109,2.79208
110,2.78218
111,2.71287
112,2.84158
113,2.75248
114,2.83168
115,2.84158
116,2.81188
117,2.81188
118,2.85149
119,2.77228
120,2.77228
121,2.77228
122,2.77228
123,2.81188
124,2.79208
125,2.75248
126,2.85149
127,2.74257
128,2.80198
129,2.84158
130,2.77228
131,2.82178
132,2.81188
133,2.73267
134,2.78218
135,2.81188
136,2.77228
137,2.78218
138,2.79208
139,2.81188
140,2.73267
141,2.82178
142,2.76238
143,2.74257
144,2.84158
145,2.81188
146,2.84158
147,2.76238
148,2.76238
149,2.79208
150,2.83168
151,2.86139
152,2.79208
153,2.82178
154,2.79208
155,2.74257
156,2.79208
157,2.80198
158,2.76238
159,2.77228
160,2.80198
161,2.78218
162,2.77228
163,2.82178
164,2.75248
165,2.83168
166,2.80198
167,2.83168
168,2.83168
169,2.80198
170,2.83168
171,2.74257
172,2.86139
173,2.82178
174,2.81188
175,2.87129
176,2.82178
177,2.81188
178,2.76238
179,2.77228
180,2.77228
181,2.79208
182,2.82178
183,2.79208
184,2.86139
185,2.77228
186,2.81188
187,2.84158
188,2.74257
189,2.83168
190,2.78218
191,2.76238
192,2.82178
193,2.74257
194,2.77228
195,2.83168
196,2.78218
197,2.81188
198,2.80198
199,2.78218
200,2.76238
201,2.80198
202,2.80198
203,2.73267
204,2.76238
205,2.82178
206,2.75248
207,2.78218
208,2.79208
209,2.78218
210,2.76238
211,2.76238
212,2.81188
213,2.76238
214,2.83168
215,2.79208
216,2.80198
217,2.85149
218,2.80198
219,2.81188
220,2.78218
221,2.77228
222,2.80198
223,2.82178
224,2.77228
225,2.70297
226,2.76238
227,2.81188
228,2.77228
229,2.77228
230,2.80198
231,2.79208
232,2.83168
233,2.79208
234,2.77228
235,2.81188
236,2.79208
237,2.78218
238,2.81188
239,2.78218
240,2.78218
241,2.79208
242,2.79208
243,2.78218
244,2.77228
245,2.80198
246,2.75248
247,2.76238
248,2.73267
249,2.82178
250,2.80198
251,2.76238
252,2.81188
253,2.78218
254,2.77228
255,2.80198
256,2.84158
257,2.80198
258,2.75248
259,2.74257
260,2.77228
261,2.72277
