Generation,Best,Worse,Average
1,13.0525,32.4481,6.95295e-310
2,13.0525,24.0794,17.2722
3,13.0525,24.0794,14.1817
4,13.0525,24.0794,14.2562
5,13.0525,24.0794,14.3154
6,13.0525,24.0794,14.1821
7,13.0525,24.0794,14.2351
8,13.0525,24.0794,14.3535
9,13.0525,24.0794,14.2151
10,13.0525,24.0794,14.275
11,13.0525,24.0794,14.3398
12,13.0525,24.0794,14.4029
13,13.0525,24.0794,14.5047
14,13.0525,24.0794,14.2103
15,13.0525,24.0794,14.5547
16,13.0525,24.0794,14.4076
17,13.0525,29.2518,14.2698
18,13.0525,28.1657,14.3703
19,13.0525,24.0794,3.42379e+06
20,13.0525,24.0794,14.5518
21,13.0525,24.0794,14.223
22,10.1334,24.0794,14.6318
23,10.1334,24.0794,14.2459
24,10.1334,24.0794,11.4266
25,10.1334,26.0812,11.4664
26,10.1334,33.8655,11.159
27,10.1334,24.0794,11.3377
28,10.1334,24.0794,11.2912
29,10.1334,22.8558,11.1303
30,10.1334,24.0794,11.3193
31,10.1334,24.0794,11.1145
32,10.1334,23.1554,11.1992
33,10.1334,24.0794,624846
34,10.1334,24.0794,11.37
35,10.1334,22.8558,11.3018
36,10.1334,24.0794,11.4926
37,10.1334,22.8558,11.1686
38,10.1334,24.0794,11.1874
39,10.1334,24.0794,11.3255
40,10.1334,22.8558,11.1835
41,10.1334,24.0794,11.2267
42,10.1334,24.0794,11.1756
43,10.1334,24.0794,11.2993
44,10.1334,42.1002,11.075
45,10.1334,23.1554,11.2126
46,10.1334,42.1002,11.145
47,10.1334,29.8296,11.1479
48,10.1334,22.8558,11.2963
49,10.1334,24.0794,11.3159
