Gerneration,Depth average
1,4.91089
2,5.59406
3,5.77228
4,5.76238
5,5.63366
6,5.61386
7,5.83168
8,5.80198
9,5.59406
10,4.71287
11,4.73267
12,4.70297
13,4.64356
14,4.64356
15,4.58416
16,4.75248
17,4.68317
18,4.62376
19,4.71287
20,4.76238
21,4.83168
22,4.77228
23,4.68317
24,4.67327
25,4.82178
26,4.73267
27,5.44554
28,5.44554
29,5.49505
30,5.16832
31,5.37624
32,5.34653
33,5.51485
34,5.33663
35,5.39604
36,5.45545
37,5.31683
38,5.62376
39,5.29703
40,5.36634
41,5.19802
42,5.09901
43,5.17822
44,5.33663
45,5.39604
46,5.57426
47,5.51485
48,5.27723
49,5.52475
