Gerneration,Depth average
1,4.56287
2,4.49701
3,3.70459
4,3.64271
5,3.72655
6,3.71657
7,3.70659
8,3.67665
9,3.71657
10,3.65269
11,3.66267
12,3.69261
13,3.71257
14,3.64072
15,3.66467
16,3.6986
17,3.65669
18,3.7006
19,3.67864
20,3.68463
21,3.68463
22,3.61876
23,3.65669
24,3.71657
25,3.70259
26,3.66267
27,3.69461
28,3.66667
29,3.69261
30,3.68463
31,3.63673
32,3.66467
33,3.61078
34,3.68064
35,3.64671
36,3.66667
37,3.67864
38,3.67465
39,3.64471
40,3.66467
41,3.68663
42,3.67864
43,3.72056
44,3.70259
45,3.68263
46,3.71058
47,3.67465
48,3.63273
49,3.66667
50,3.65269
51,3.69661
52,3.69661
53,3.66467
54,3.7006
55,3.66866
56,3.65469
57,3.68862
58,3.66267
59,3.66667
60,3.65469
61,3.70459
62,3.66068
63,3.68862
64,3.76647
65,3.6507
66,3.70259
67,3.67465
68,3.67665
69,3.64271
70,3.65469
71,3.7006
72,3.65669
73,3.64271
74,3.66467
75,3.67864
76,3.71257
77,3.64471
78,3.70459
79,3.66866
80,3.67864
81,3.69062
82,3.66467
83,3.66467
84,3.69461
85,3.64271
86,3.68263
87,3.64271
88,3.63872
89,3.72056
90,3.64471
91,3.68064
92,3.64271
93,3.64471
94,3.68463
95,3.66467
96,3.65868
97,3.65469
98,3.71657
99,3.65469
