Generation,Diversity
1,21
2,16
3,20
4,20
5,18
6,16
7,16
8,16
9,19
10,19
11,20
12,17
13,13
14,19
15,23
16,17
17,16
18,17
19,23
20,17
21,19
22,22
23,17
24,21
25,17
26,17
27,14
28,15
29,17
30,17
31,20
32,19
33,18
34,16
35,20
36,19
37,19
38,19
39,19
40,17
41,18
42,18
43,19
44,17
45,15
46,18
47,19
48,15
49,19
50,17
51,18
52,18
53,14
54,17
55,15
56,18
57,18
58,22
59,18
60,23
61,19
62,18
63,17
64,15
65,16
66,22
67,17
68,15
69,25
70,21
71,16
72,19
73,17
74,17
75,23
76,16
77,15
78,20
79,19
80,17
81,16
82,18
83,17
84,20
85,19
86,23
87,17
88,17
89,21
90,17
91,16
92,17
93,16
94,18
95,16
96,21
97,17
98,19
99,16
