Generation,Diversity
1,2
2,3
3,3
4,2
5,2
6,3
7,2
8,2
9,2
10,2
11,2
12,3
13,2
14,3
15,4
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,3
26,3
27,2
28,2
29,2
30,3
31,2
32,3
33,2
34,2
35,3
36,2
37,2
38,2
39,3
40,2
41,2
42,3
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,4
51,2
52,3
53,3
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,4
63,2
64,3
65,3
66,2
67,2
68,2
69,2
70,2
71,2
72,3
73,3
74,3
75,2
76,3
77,3
78,2
79,2
80,4
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,3
89,3
90,2
91,2
92,2
93,2
94,3
95,2
96,3
97,3
98,2
99,2
