Gerneration,Depth average
1,4.94059
2,4.85149
3,4.86139
4,4.66337
5,4.69307
6,4.64356
7,4.55446
8,4.65347
9,4.67327
10,4.62376
11,4.67327
12,4.69307
13,4.56436
14,4.48515
15,4.63366
16,4.69307
17,4.75248
18,4.77228
19,4.53465
20,4.79208
21,4.68317
22,4.43564
23,4.53465
24,4.55446
25,4.71287
26,4.60396
27,4.65347
28,4.60396
29,4.79208
30,4.63366
31,4.72277
32,4.68317
33,4.72277
34,4.64356
35,4.63366
36,4.82178
37,4.61386
38,4.56436
39,4.64356
40,4.53465
41,4.58416
42,4.81188
43,4.69307
44,4.57426
45,4.73267
46,4.55446
47,4.69307
48,4.82178
49,4.60396
