Generation,Diversity
1,5
2,5
3,6
4,5
5,7
6,6
7,4
8,5
9,4
10,4
11,6
12,4
13,6
14,6
15,5
16,7
17,6
18,4
19,5
20,6
21,5
22,4
23,5
24,5
25,4
26,4
27,5
28,6
29,5
30,6
31,5
32,6
33,4
34,6
35,6
36,4
37,4
38,4
39,4
40,5
41,4
42,7
43,4
44,5
45,5
46,4
47,7
48,4
49,5
50,5
51,4
52,5
53,5
54,4
55,5
56,5
57,5
58,5
59,5
60,4
61,4
62,5
63,4
64,6
65,5
66,6
67,5
68,8
69,5
70,4
71,4
72,6
73,4
74,4
75,4
76,4
77,6
78,5
79,4
80,4
81,6
82,4
83,6
84,4
85,4
86,5
87,4
88,4
89,6
90,5
91,4
92,4
93,5
94,4
95,6
96,5
97,4
98,5
99,5
100,5
101,5
102,5
103,5
104,5
105,7
106,6
107,5
108,6
109,4
110,4
111,5
112,6
113,4
114,6
115,5
116,6
117,6
118,5
119,6
120,6
121,6
122,4
123,4
124,5
125,4
126,4
127,5
128,6
129,5
130,5
131,5
132,5
133,6
134,5
135,5
136,5
137,6
138,4
139,6
140,5
141,6
142,5
143,4
144,5
145,4
146,5
147,4
148,6
149,4
150,4
151,6
152,4
153,5
154,6
155,4
156,5
157,5
158,5
159,5
160,5
161,5
162,6
163,5
164,4
165,5
166,4
167,6
168,6
169,5
170,6
171,5
172,4
173,6
174,4
175,4
176,5
177,5
178,5
179,4
180,5
181,4
182,4
183,6
184,4
185,5
186,4
187,6
188,5
189,5
190,5
191,5
192,6
193,5
194,4
195,5
196,6
197,4
198,5
199,6
200,4
201,5
202,4
203,5
204,4
205,5
206,6
207,4
208,5
209,6
210,5
211,4
212,4
213,6
214,4
215,5
216,7
217,4
218,4
219,4
220,6
221,5
222,4
223,4
224,6
225,6
226,4
227,5
228,4
229,5
230,5
231,5
232,6
233,6
234,6
235,5
236,5
237,8
238,5
239,4
240,4
241,4
242,5
243,6
244,4
245,6
246,7
247,4
248,4
249,5
250,6
251,4
252,5
253,5
254,5
255,5
256,5
257,6
258,4
259,7
260,4
261,7
262,4
263,7
264,4
265,5
266,4
267,6
268,5
269,5
270,5
271,4
272,5
273,5
274,4
275,4
276,4
277,6
278,5
279,6
280,6
281,7
282,5
283,6
284,5
285,4
286,4
287,5
288,6
289,5
290,4
291,7
292,5
293,4
294,5
295,7
296,5
297,5
298,4
299,6
300,5
301,5
302,6
303,5
304,5
305,6
306,5
307,4
308,6
309,5
310,4
311,6
312,5
313,6
314,6
315,6
316,5
317,4
318,4
319,7
320,7
321,5
322,5
323,8
324,5
325,4
326,5
327,5
328,4
329,5
330,5
331,5
332,6
333,4
334,6
335,7
336,5
337,4
338,7
339,5
340,5
341,5
342,5
343,4
344,5
345,4
346,5
347,5
348,5
349,4
350,5
351,5
352,5
353,5
354,6
355,6
356,5
357,6
358,4
359,6
360,4
361,5
362,5
363,4
364,5
365,5
366,4
367,4
368,6
369,5
370,7
371,5
372,5
373,5
374,4
375,5
376,5
377,6
378,4
379,5
380,4
381,6
382,4
383,6
384,4
385,4
386,5
387,4
388,6
389,4
390,6
391,5
392,5
393,4
394,7
395,4
396,4
397,6
398,4
399,7
400,4
401,4
402,4
403,5
404,8
405,6
406,6
407,5
408,4
409,5
410,4
411,6
412,4
413,5
414,4
415,5
416,6
417,5
418,5
419,4
420,5
421,5
422,7
423,4
424,4
425,4
426,4
427,6
428,5
429,4
430,6
431,6
432,4
433,9
434,5
435,5
436,4
437,4
438,6
439,4
440,5
441,5
442,7
443,6
444,5
445,5
446,4
447,4
448,5
449,6
450,6
451,4
452,4
453,6
454,4
455,5
456,4
457,5
458,3
459,3
460,2
461,3
462,5
463,3
464,3
465,2
466,3
467,3
468,2
469,3
470,3
471,4
472,3
473,2
474,2
475,3
476,3
477,2
478,3
479,3
480,4
481,3
482,3
483,3
484,2
485,5
486,2
487,2
488,3
489,3
490,2
491,5
492,2
493,2
494,2
495,2
496,3
497,3
498,3
499,2
