Gerneration,Depth average
1,5.44554
2,4.52475
3,4.59406
4,4.55446
5,4.62376
6,4.63366
7,4.57426
8,4.66337
9,4.53465
10,4.48515
11,4.68317
12,4.60396
13,4.66337
14,4.62376
15,4.59406
16,4.64356
17,4.56436
18,4.53465
19,4.66337
20,4.62376
21,4.61386
22,4.43564
23,4.51485
24,4.50495
25,4.61386
26,4.62376
27,4.63366
28,4.52475
29,4.58416
30,4.65347
31,4.50495
32,4.58416
33,4.53465
34,4.55446
35,4.51485
36,4.60396
37,4.75248
38,4.55446
39,4.62376
40,4.56436
41,4.53465
42,4.56436
43,4.56436
44,4.54455
45,4.52475
46,4.49505
47,4.52475
48,4.57426
49,4.50495
