Gerneration,Depth average
1,7.21782
2,6.48515
3,6.49505
4,6.18812
5,6.33663
6,6.15842
7,6.41584
8,6.35644
9,6.24752
10,6.15842
11,6.33663
12,6.23762
13,6.38614
14,6.11881
15,6.14851
16,6.45545
17,6.29703
18,6.35644
19,6.27723
20,6.46535
21,6.22772
22,6.31683
23,6.15842
24,6.39604
25,6.61386
26,6.18812
27,6.35644
28,6.43564
29,6.37624
30,6.32673
31,6.17822
32,6.24752
33,6.20792
34,6.33663
35,6.33663
36,6.45545
37,6.42574
38,6.33663
39,6.28713
40,6.09901
41,6.21782
42,6.40594
43,6.58416
44,6.35644
45,6.27723
46,6.16832
47,6.30693
48,6.39604
49,6.13861
50,6.22772
51,6.36634
52,6.27723
53,6.20792
54,6.38614
55,6.39604
56,6.29703
57,6.24752
58,6.25743
59,6.27723
60,6.19802
61,6.18812
62,6.16832
63,6.19802
64,5.52475
65,5.71287
66,5.62376
67,5.62376
68,5.60396
69,5.47525
70,5.53465
71,5.80198
72,5.59406
73,5.50495
74,5.43564
75,5.42574
76,5.51485
77,5.70297
78,5.61386
79,5.70297
80,5.57426
81,5.85149
82,5.55446
83,5.54455
84,5.67327
85,5.64356
86,5.57426
87,5.51485
88,5.66337
89,5.54455
90,5.53465
91,5.65347
92,5.52475
93,5.66337
94,5.59406
95,5.59406
96,5.70297
97,5.63366
98,5.61386
99,5.55446
100,5.59406
101,5.41584
102,5.51485
103,5.49505
104,5.55446
105,5.47525
106,5.56436
107,5.52475
108,5.42574
109,5.45545
110,5.50495
111,5.55446
112,5.52475
113,5.53465
114,5.38614
115,5.64356
116,5.60396
117,5.64356
118,5.52475
119,5.49505
120,5.64356
121,5.58416
122,5.64356
123,5.54455
124,5.77228
125,5.32673
126,5.60396
127,5.56436
128,5.76238
129,5.49505
130,5.43564
131,5.52475
132,5.65347
133,5.61386
134,5.47525
135,5.66337
136,5.55446
137,5.62376
138,5.63366
139,5.58416
140,5.59406
141,5.55446
142,5.65347
143,5.72277
144,5.57426
145,5.51485
146,5.45545
147,5.46535
148,5.56436
149,5.66337
150,5.59406
151,5.75248
152,5.47525
153,5.52475
154,5.67327
155,5.55446
156,5.83168
157,5.56436
158,5.49505
159,5.60396
160,5.53465
161,5.51485
162,5.47525
163,5.52475
164,5.58416
165,5.40594
166,5.65347
167,5.63366
168,5.63366
169,5.45545
170,5.46535
171,5.57426
172,5.51485
173,5.44554
174,5.68317
175,5.55446
176,5.59406
177,5.49505
178,5.67327
179,5.58416
180,5.66337
181,5.56436
182,5.67327
183,5.66337
184,5.67327
185,5.62376
186,5.65347
187,5.53465
188,5.69307
189,5.60396
190,5.58416
191,5.56436
192,5.54455
193,5.58416
194,5.61386
195,5.68317
196,5.43564
197,5.48515
198,5.73267
199,5.50495
200,5.47525
201,5.50495
202,5.42574
203,5.55446
204,5.68317
205,5.61386
206,5.65347
207,5.50495
208,5.60396
209,5.71287
210,5.59406
211,5.49505
212,5.51485
213,5.45545
214,5.52475
215,5.58416
216,5.68317
217,5.58416
218,5.57426
219,5.56436
220,5.49505
221,5.67327
222,5.45545
223,5.58416
224,5.55446
225,5.66337
226,5.53465
227,5.50495
228,5.57426
229,5.77228
230,5.66337
231,5.70297
232,5.62376
233,5.54455
234,5.71287
235,5.52475
236,5.53465
237,5.57426
238,5.55446
239,5.66337
240,5.49505
241,5.49505
242,5.61386
243,5.64356
244,5.58416
245,5.70297
246,5.61386
247,5.60396
248,5.56436
249,5.58416
250,5.58416
251,5.62376
252,5.69307
253,5.52475
254,5.57426
255,5.63366
256,5.46535
257,5.61386
258,5.71287
259,5.64356
260,5.77228
261,5.72277
262,5.49505
263,5.47525
264,5.59406
265,5.56436
266,5.49505
267,5.58416
268,5.48515
269,5.53465
270,5.68317
271,5.67327
272,5.73267
273,5.58416
274,5.51485
275,5.63366
276,5.68317
277,5.61386
278,5.64356
279,5.60396
280,5.57426
281,5.56436
282,5.63366
283,5.65347
284,5.55446
285,5.56436
286,5.41584
287,5.56436
288,5.52475
289,5.35644
290,5.50495
291,5.47525
292,5.61386
293,5.65347
294,5.55446
295,5.73267
296,5.46535
297,5.53465
298,5.51485
299,5.55446
300,5.46535
301,5.55446
302,5.39604
303,5.58416
304,5.52475
305,5.61386
306,5.37624
307,5.49505
308,5.52475
309,5.57426
310,5.58416
311,5.44554
312,5.51485
313,5.62376
314,5.64356
315,5.46535
316,5.53465
317,5.60396
318,5.55446
319,5.36634
320,5.72277
321,5.55446
322,5.53465
323,5.56436
324,5.33663
325,5.53465
326,5.46535
327,5.46535
328,5.52475
329,5.47525
330,5.55446
331,5.63366
332,5.59406
333,5.55446
334,5.48515
335,5.51485
336,5.64356
337,5.45545
338,5.54455
339,5.66337
340,5.37624
341,5.64356
342,5.70297
343,5.69307
344,5.67327
345,5.56436
346,5.48515
347,5.60396
348,5.35644
349,5.58416
350,5.67327
351,5.63366
352,5.65347
353,5.44554
354,5.48515
355,5.63366
356,5.47525
357,5.52475
358,5.66337
359,5.44554
360,5.53465
361,5.64356
362,5.73267
363,5.60396
364,5.55446
365,5.56436
366,5.61386
367,5.57426
368,5.61386
369,5.41584
370,5.42574
371,5.49505
372,5.57426
373,5.40594
374,5.61386
375,5.58416
376,5.67327
377,5.63366
378,5.47525
379,5.32673
380,5.59406
381,5.71287
382,5.55446
383,5.65347
384,5.58416
385,5.52475
386,5.44554
387,5.45545
388,5.38614
389,5.59406
390,5.77228
391,5.51485
392,5.37624
393,5.47525
394,5.65347
395,5.51485
396,5.50495
397,5.52475
398,5.60396
399,5.47525
400,5.64356
401,5.47525
402,5.48515
403,5.53465
404,5.51485
405,5.54455
406,5.45545
407,5.55446
408,5.61386
409,5.53465
410,5.52475
411,5.65347
412,5.78218
413,5.54455
414,5.63366
415,5.56436
416,5.59406
417,5.49505
418,5.52475
419,5.48515
420,5.61386
421,5.52475
422,5.72277
423,5.51485
424,5.60396
425,5.72277
426,5.51485
427,5.73267
428,5.62376
429,5.49505
430,5.40594
431,5.43564
432,5.68317
433,5.70297
434,5.57426
435,5.58416
436,5.56436
437,5.61386
438,5.62376
439,5.60396
440,5.57426
441,5.58416
442,5.61386
443,5.54455
444,5.54455
445,5.70297
446,5.63366
447,5.39604
448,5.60396
449,5.61386
450,5.49505
451,5.56436
452,5.73267
453,5.51485
454,5.59406
455,5.57426
456,5.71287
457,5.73267
458,5.54455
459,5.68317
460,5.54455
461,5.52475
462,5.53465
463,5.66337
464,5.59406
