Generation,Diversity
1,3
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,2
10,2
11,2
12,3
13,3
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,3
22,2
23,2
24,2
25,2
26,3
27,2
28,2
29,2
30,2
31,3
32,3
33,2
34,2
35,2
36,2
37,2
38,3
39,2
40,4
41,2
42,3
43,4
44,2
45,3
46,2
47,2
48,2
49,2
50,2
51,3
52,2
53,4
54,2
55,3
56,2
57,2
58,2
59,2
60,3
61,3
62,2
63,3
64,3
65,3
66,2
67,2
68,2
69,2
70,2
71,3
72,4
73,2
74,2
75,3
76,2
77,2
78,2
79,3
80,2
81,2
82,3
83,3
84,3
85,2
86,2
87,2
88,2
89,3
90,2
91,2
92,2
93,2
94,3
95,3
96,3
97,2
98,3
99,2
