Generation,Best,Worse,Average
1,17.1705,22.6234,6.95311e-310
2,17.1705,22.6234,18.9224
3,17.1705,28.2286,18.6326
4,17.1705,33.3564,18.7614
5,17.1705,22.6234,18.8042
6,17.1705,22.6234,18.6544
7,17.1705,22.6234,19.0061
8,17.1705,22.6234,19.1506
9,17.1705,22.6234,18.9846
10,17.1705,22.6234,19.0349
11,17.1705,26.3895,19.1069
12,17.1705,22.6234,18.9182
13,17.1705,28.2286,18.6459
14,17.1705,22.6234,19.1643
15,17.1705,22.6234,19.2617
16,17.1705,22.6234,18.8414
17,17.1705,22.6234,18.8948
18,17.1705,22.6234,18.9687
19,17.1705,28.2286,19.021
20,17.1705,22.6234,18.7033
21,17.1705,22.6234,18.5697
22,17.1705,22.6234,18.792
23,17.1705,28.2286,18.4908
24,17.1705,22.6234,19.0114
25,17.1705,22.6234,19.054
26,17.1705,120.381,18.8022
27,17.1705,22.6234,20.2195
28,17.1705,22.6234,18.7992
29,17.1705,22.6234,18.8479
30,17.1705,22.6234,19.1634
31,17.1705,22.6234,18.8662
32,17.1705,26.3895,18.7391
33,17.1705,22.6234,18.8817
34,17.1705,22.6234,18.8381
35,17.1705,22.6234,18.9016
36,17.1705,22.6234,18.7361
37,17.1705,22.6234,18.8343
38,17.1705,22.6234,18.473
39,17.1705,22.6234,18.6939
40,17.1705,22.6234,19.0014
41,14.0722,24.2016,18.8168
42,14.0722,22.6234,18.7298
43,14.0722,22.6234,17.0037
44,14.0722,22.6234,16.5789
45,14.0722,22.6234,16.3663
46,14.0722,32.4446,17.0716
47,14.0722,50.8537,17.0116
48,14.0722,22.6234,17.2316
49,14.0722,47.1479,16.5938
