Generation,Best,Worse,Average
1,19.2842,19.2842,6.95265e-310
2,19.2842,19.2842,19.2842
3,19.2842,21.1164,19.2842
4,19.2842,22.319,19.3201
5,19.2842,20.9825,19.3437
6,19.2842,19.2842,19.3175
7,19.2842,21.4693,19.2842
8,19.2842,19.2842,19.5908
9,19.2842,19.2842,19.2842
10,19.2842,19.2842,19.2842
11,19.2842,20.3119,19.2842
12,19.2842,20.9825,19.3044
13,19.2842,19.2842,19.3377
14,19.2842,19.2842,19.2842
15,19.2842,19.2842,19.2842
16,19.2842,20.3119,19.2842
17,19.2842,20.9825,19.3208
18,19.2842,19.2842,19.334
19,19.2842,20.1231,19.2842
20,18.7949,22.319,19.3007
21,18.7949,18.7949,19.3341
22,18.7949,18.7949,18.7949
23,18.7949,19.2842,18.7949
24,18.7949,18.7949,18.8045
25,18.7949,22.8558,18.7949
26,18.7949,23.5651,18.8745
27,18.7949,22.319,19.0548
28,18.7949,23.2165,18.864
29,18.7949,23.8432,18.8816
30,18.7949,18.7949,18.9874
31,18.7949,23.5651,18.7949
32,18.7949,23.2165,18.8884
33,18.7949,18.7949,18.9507
34,18.7949,23.5651,18.7949
35,18.7949,23.5651,18.8884
36,18.7949,18.7949,18.8884
37,18.7949,18.7949,18.7949
38,18.7949,18.7949,18.7949
39,18.7949,23.8432,18.7949
40,18.7949,22.8558,18.8939
41,18.7949,18.7949,18.8745
42,18.7949,18.7949,18.7949
43,18.7949,19.2842,18.7949
44,18.7949,22.6617,18.8141
45,18.7949,22.8558,18.9465
46,18.7949,22.319,18.8745
47,18.7949,18.7949,18.864
48,18.7949,18.7949,18.7949
49,18.7949,19.2842,18.7949
50,18.7949,23.5651,18.8045
51,18.7949,22.319,18.8884
52,18.7949,22.6617,18.864
53,18.7949,18.7949,18.9398
54,18.7949,22.8558,18.7949
55,18.7949,18.7949,18.8745
56,18.7949,22.319,18.7949
57,18.7949,23.5651,18.864
58,18.7949,23.5651,18.9681
59,18.7949,18.7949,18.8884
60,18.7949,18.7949,18.7949
61,18.7949,22.8558,18.7949
62,18.7949,22.8558,18.8841
63,18.7949,23.5651,18.8745
64,18.7949,22.319,18.8884
65,18.7949,18.7949,18.864
66,18.7949,18.7949,18.7949
67,18.7949,23.5651,18.7949
68,18.7949,23.2165,18.9751
69,18.7949,18.7949,18.8816
70,18.7949,18.7949,18.7949
71,18.7949,23.2165,18.7949
72,18.7949,23.5651,18.8816
73,18.7949,23.2165,18.9751
74,18.7949,22.8558,18.8816
75,18.7949,23.5651,18.8745
76,18.7949,18.7949,18.8884
77,18.7949,18.7949,18.7949
78,18.7949,18.7949,18.7949
79,18.7949,22.319,18.7949
80,18.7949,18.7949,18.864
81,18.7949,18.7949,18.7949
82,18.7949,23.2165,18.7949
83,18.7949,18.7949,18.9683
84,18.7949,22.8558,18.7949
85,18.7949,18.7949,18.8745
86,18.7949,18.7949,18.7949
87,18.7949,23.2165,18.7949
88,18.7949,18.7949,18.8816
89,18.7949,23.2165,18.7949
90,18.7949,22.8558,18.8816
91,18.7949,18.7949,18.9503
92,18.7949,18.7949,18.7949
93,18.7949,18.7949,18.7949
94,18.7949,18.7949,18.7949
95,18.7949,22.8558,18.7949
96,18.7949,22.8558,18.8745
97,18.7949,23.2165,18.8745
98,18.7949,18.7949,18.9612
99,18.7949,18.7949,18.7949
100,18.7949,22.6617,18.7949
101,18.7949,23.2165,18.8707
102,18.7949,23.5651,18.8816
103,18.7949,18.7949,18.8884
104,18.7949,22.6617,18.7949
105,18.7949,18.7949,18.8707
106,18.7949,22.6617,18.7949
107,18.7949,23.2165,18.8803
108,18.7949,22.8558,18.9574
109,18.7949,23.8432,18.8745
110,18.7949,18.7949,18.8939
111,18.7949,23.2165,18.7949
112,18.7949,23.2165,18.9574
113,18.7949,18.7949,18.8816
114,18.7949,18.7949,18.7949
115,18.7949,22.6617,18.7949
116,18.7949,22.6617,18.9398
117,18.7949,18.7949,18.8707
118,18.7949,23.2165,18.7949
119,18.7949,18.7949,18.8816
120,18.7949,23.5651,18.7949
121,18.7949,23.2165,18.9681
122,18.7949,18.7949,18.8816
123,18.7949,23.8432,18.7949
124,18.7949,18.7949,18.8939
125,18.7949,22.6617,18.7949
126,18.7949,18.7949,18.8707
127,18.7949,18.7949,18.7949
128,18.7949,18.7949,18.7949
129,18.7949,18.7949,18.7949
130,18.7949,23.5651,18.7949
131,18.7949,22.8558,18.8884
132,18.7949,18.7949,18.8745
133,18.7949,22.6617,18.7949
134,18.7949,23.2165,18.8707
135,18.7949,23.8432,18.8816
136,18.7949,18.7949,18.9874
137,18.7949,18.7949,18.7949
138,18.7949,18.7949,18.7949
139,18.7949,18.7949,18.7949
140,18.7949,23.2165,18.7949
141,18.7949,18.7949,19.1129
142,18.7949,18.7949,18.7949
143,18.7949,18.7949,18.7949
144,18.7949,18.7949,18.7949
145,18.7949,22.8558,18.7949
146,18.7949,18.7949,18.8745
147,18.7949,22.6617,18.7949
148,18.7949,18.7949,18.8707
149,18.7949,18.7949,18.7949
150,18.7949,18.7949,18.7949
151,18.7949,23.2165,18.7949
152,18.7949,18.7949,18.8816
153,18.7949,22.8558,18.7949
154,18.7949,18.7949,18.8745
155,18.7949,23.5651,18.7949
156,18.7949,18.7949,18.9643
157,18.7949,23.5651,18.7949
158,18.7949,23.2165,18.8884
159,18.7949,23.5651,18.8816
160,18.7949,18.7949,18.9681
161,18.7949,23.8432,18.7949
162,18.7949,18.7949,18.8939
163,18.7949,18.7949,18.7949
164,18.7949,22.8558,18.7949
165,18.7949,23.8432,19.0194
166,18.7949,18.7949,18.8939
167,18.7949,22.8558,18.7949
168,18.7949,22.8558,18.8745
169,18.7949,23.8432,18.8745
170,18.7949,23.8432,18.8939
171,18.7949,23.5651,18.9697
172,18.7949,18.7949,19.0266
173,18.7949,23.5651,18.7949
174,18.7949,23.2165,18.8884
175,18.7949,18.7949,18.9507
176,18.7949,23.5651,18.7949
177,18.7949,22.5474,19.1273
178,18.7949,22.319,18.9529
179,18.7949,23.5651,18.864
180,18.7949,23.2165,18.8884
181,18.7949,24.4778,18.8816
182,18.7949,18.7949,18.9907
183,18.7949,18.7949,18.7949
184,18.7949,22.6617,18.7949
185,18.7949,22.8558,18.8707
186,18.7949,18.7949,18.8745
187,18.7949,23.5651,18.7949
188,18.7949,18.7949,18.8884
189,18.7949,22.8558,18.7949
190,18.7949,18.7949,18.8841
191,18.7949,22.8558,18.7949
192,18.7949,23.2165,18.9436
193,18.7949,18.7949,18.966
194,18.7949,18.7949,18.7949
195,18.7949,18.7949,18.7949
196,18.7949,22.8558,18.7949
197,18.7949,22.8558,18.9503
198,18.7949,22.6617,18.8745
199,18.7949,22.8558,18.8707
200,18.7949,18.7949,18.8745
201,18.7949,18.7949,18.7949
202,18.7949,18.7949,18.7949
203,18.7949,22.6617,18.7949
204,18.7949,23.2165,18.8707
205,18.7949,22.6617,18.8816
206,18.7949,18.7949,18.8707
207,18.7949,23.2165,18.7949
208,18.7949,18.7949,19.0374
209,18.7949,23.8432,18.7949
210,18.7949,18.7949,18.8939
211,18.7949,23.2165,18.7949
212,18.7949,18.7949,18.9507
213,18.7949,22.6617,18.7949
214,18.7949,23.5651,18.9561
215,18.7949,22.319,18.982
216,18.7949,22.8558,18.864
217,18.7949,23.5651,18.9503
218,18.7949,23.2165,18.8884
219,18.7949,23.5651,18.8816
220,18.7949,18.7949,18.8884
221,18.7949,22.8558,18.7949
222,18.7949,18.7949,18.8841
223,18.7949,23.2165,18.7949
224,18.7949,23.5651,18.9683
225,18.7949,22.6617,18.9643
226,18.7949,18.7949,18.8707
227,18.7949,18.7949,18.7949
228,18.7949,18.7949,18.7949
229,18.7949,18.7949,18.7949
230,18.7949,23.8432,18.7949
231,18.7949,22.6617,18.8939
232,18.7949,22.8558,18.9398
233,18.7949,22.6617,18.8745
234,18.7949,18.7949,18.8707
235,18.7949,18.7949,18.7949
236,18.7949,18.7949,18.7949
237,18.7949,18.7949,18.7949
238,18.7949,18.7949,18.7949
239,18.7949,23.8432,18.7949
240,18.7949,18.7949,18.8939
241,18.7949,18.7949,18.7949
242,18.7949,23.5651,18.7949
243,18.7949,22.6617,18.8884
244,18.7949,18.7949,18.8707
245,18.7949,22.6617,18.7949
246,18.7949,23.8432,18.8707
247,18.7949,23.5651,18.9806
248,18.7949,22.6617,18.8884
249,18.7949,22.8558,19.913
250,18.7949,22.319,18.8745
251,18.7949,22.8558,18.8736
252,18.7949,18.7949,18.8841
253,18.7949,18.7949,18.7949
254,18.7949,18.7949,18.7949
255,18.7949,18.7949,18.7949
256,18.7949,18.7949,18.7949
257,18.7949,23.5651,18.7949
258,18.7949,18.7949,18.9643
259,18.7949,18.7949,18.7949
260,18.7949,18.7949,18.7949
261,18.7949,18.7949,18.7949
262,18.7949,18.7949,18.7949
263,18.7949,18.7949,18.7949
264,18.7949,18.7949,18.7949
265,18.7949,23.2165,18.7949
266,18.7949,18.7949,18.8816
267,18.7949,18.7949,18.7949
268,18.7949,22.8558,18.7949
269,18.7949,23.2165,18.8745
270,18.7949,23.2165,18.8816
271,18.7949,18.7949,18.8816
272,18.7949,18.7949,18.7949
273,18.7949,18.7949,18.7949
274,18.7949,18.7949,18.7949
275,18.7949,18.7949,18.7949
276,18.7949,23.5651,18.7949
277,18.7949,22.8558,18.9681
278,18.7949,18.7949,18.9436
279,18.7949,18.7949,18.7949
280,18.7949,18.7949,18.7949
281,18.7949,23.5651,18.7949
282,18.7949,18.7949,19.0618
283,18.7949,23.5651,18.7949
284,18.7949,18.7949,18.8884
285,18.7949,22.8558,18.7949
286,18.7949,22.8558,19.0885
287,18.7949,23.5651,18.8745
288,18.7949,22.8558,18.8884
289,18.7949,18.7949,19.0991
290,18.7949,23.5651,18.7949
291,18.7949,18.7949,18.9643
292,18.7949,22.8558,18.7949
293,18.7949,19.2842,18.9542
294,18.7949,18.7949,18.8045
295,18.7949,23.2165,18.7949
296,18.7949,18.7949,18.8816
297,18.7949,22.319,18.7949
298,18.7949,18.7949,18.864
299,18.7949,18.7949,18.7949
300,18.7949,18.7949,18.7949
301,18.7949,23.8432,18.7949
302,18.7949,18.7949,18.8939
303,18.7949,23.5651,18.7949
304,18.7949,18.7949,18.8884
305,18.7949,18.7949,18.7949
306,18.7949,22.6617,18.7949
307,18.7949,22.6617,18.8707
308,18.7949,18.7949,18.8707
309,18.7949,18.7949,18.7949
310,18.7949,18.7949,18.7949
311,18.7949,19.2842,18.7949
312,18.7949,18.7949,18.8045
313,18.7949,22.8558,18.7949
314,18.7949,23.2165,18.8745
315,18.7949,18.7949,18.8816
316,18.7949,18.7949,18.7949
317,18.7949,23.2165,18.7949
318,18.7949,23.5651,18.9612
319,18.7949,18.7949,18.8884
320,18.7949,23.5651,18.7949
321,18.7949,22.6617,18.9643
322,18.7949,23.2165,18.8707
323,18.7949,18.7949,18.8816
324,18.7949,23.8432,18.7949
325,18.7949,18.7949,18.9035
326,18.7949,23.8432,18.7949
327,18.7949,18.7949,18.8939
328,18.7949,22.8558,18.7949
329,18.7949,18.7949,18.8745
330,18.7949,23.8432,18.7949
331,18.7949,23.5651,18.8939
332,18.7949,23.2165,18.9681
333,18.7949,23.2165,18.9574
334,18.7949,23.2165,18.9574
335,18.7949,18.7949,18.9612
336,18.7949,18.7949,18.7949
337,18.7949,18.7949,18.7949
338,18.7949,22.6617,18.7949
339,18.7949,18.7949,18.8707
340,18.7949,18.7949,18.7949
341,18.7949,18.7949,18.7949
342,18.7949,18.7949,18.7949
343,18.7949,18.7949,18.7949
344,18.7949,18.7949,18.7949
345,18.7949,18.7949,18.7949
346,18.7949,18.7949,18.7949
347,18.7949,23.5651,18.7949
348,18.7949,23.5651,18.8884
349,18.7949,22.8558,18.9681
350,18.7949,18.7949,19.1276
351,18.7949,18.7949,18.7949
352,18.7949,18.7949,18.7949
353,18.7949,18.7949,18.7949
354,18.7949,23.5651,18.7949
355,18.7949,18.7949,18.8884
356,18.7949,23.5651,18.7949
357,18.7949,18.7949,18.8884
358,18.7949,18.7949,18.7949
359,18.7949,23.2165,18.7949
360,18.7949,23.2165,18.8816
361,18.7949,22.6617,18.8816
362,18.7949,18.7949,18.8707
363,18.7949,18.7949,18.7949
364,18.7949,18.7949,18.7949
365,18.7949,22.8558,18.7949
366,18.7949,18.7949,18.8745
367,18.7949,19.2842,18.7949
368,18.7949,18.7949,18.8045
369,18.7949,18.7949,18.7949
370,18.7949,18.7949,18.7949
371,18.7949,23.8432,18.7949
372,18.7949,23.2165,19.0455
373,18.7949,18.7949,18.8816
374,18.7949,22.6617,18.7949
375,18.7949,19.2842,18.8707
376,18.7949,23.2165,18.8045
377,18.7949,23.5651,18.8816
378,18.7949,23.2165,18.8884
379,18.7949,23.5651,18.8816
380,18.7949,18.7949,18.9643
381,18.7949,18.7949,18.7949
382,18.7949,18.7949,18.7949
383,18.7949,18.7949,18.7949
384,18.7949,19.2842,18.7949
385,18.7949,22.319,18.8045
386,18.7949,23.2165,18.864
387,18.7949,18.7949,18.8816
388,18.7949,18.7949,18.7949
389,18.7949,22.6617,18.7949
390,18.7949,19.2842,18.8707
391,18.7949,23.5651,18.8045
392,18.7949,23.2165,18.9751
393,18.7949,18.7949,18.9683
394,18.7949,23.2165,18.7949
395,18.7949,18.7949,18.8816
396,18.7949,18.7949,18.7949
397,18.7949,18.7949,18.7949
398,18.7949,22.8558,18.7949
399,18.7949,19.0583,18.9503
400,18.7949,23.8432,18.7949
401,18.7949,18.7949,18.8939
402,18.7949,18.7949,18.7949
403,18.7949,23.5651,18.7949
404,18.7949,18.7949,18.8884
405,18.7949,18.7949,18.7949
406,18.7949,18.7949,18.7949
407,18.7949,23.2165,18.7949
408,18.7949,18.7949,18.8816
409,18.7949,18.7949,18.7949
410,18.7949,22.6617,18.7949
411,18.7949,18.7949,18.8707
412,18.7949,18.7949,18.7949
413,18.7949,22.8558,18.7949
414,18.7949,18.7949,18.9542
415,18.7949,18.7949,18.7949
416,18.7949,23.5651,18.7949
417,18.7949,18.7949,18.9751
418,18.7949,18.7949,18.7949
419,18.7949,22.2852,18.7949
420,18.7949,23.2165,18.7949
421,18.7949,18.7949,18.8816
422,18.7949,23.2165,18.7949
423,18.7949,23.5651,18.8816
424,18.7949,22.8558,18.9751
425,18.7949,19.2842,18.8745
426,18.7949,23.5651,18.8045
427,18.7949,23.2165,18.8884
428,18.7949,23.2165,18.8816
429,18.7949,18.7949,18.8816
430,18.7949,18.7949,18.7949
431,18.7949,18.7949,18.7949
432,18.7949,18.7949,18.7949
433,18.7949,23.8432,18.7949
434,18.7949,23.5651,18.8939
435,18.7949,18.7949,18.8884
