Generation,Diversity
1,9
2,11
3,9
4,7
5,9
6,12
7,9
8,9
9,8
10,9
11,9
12,9
13,8
14,9
15,9
16,8
17,9
18,7
19,9
20,9
21,9
22,10
23,7
24,12
25,10
26,8
27,8
28,10
29,8
30,9
31,10
32,8
33,7
34,11
35,11
36,9
37,9
38,9
39,7
40,11
41,10
42,9
43,9
44,9
45,10
46,9
47,10
48,8
49,9
50,10
51,9
52,11
53,10
54,7
55,8
56,8
57,8
58,8
59,10
60,10
61,7
62,8
63,8
64,10
65,8
66,7
67,10
68,10
69,8
70,10
71,9
72,6
73,8
74,8
75,8
76,8
77,10
78,10
79,7
80,9
81,10
82,9
83,8
84,9
85,8
86,9
87,10
88,8
89,11
90,9
91,8
92,10
93,8
94,7
95,9
96,8
97,9
98,8
99,9
