Gerneration,Depth average
1,4.61078
2,4.58084
3,4.53693
4,4.58084
5,4.59681
6,4.58882
7,4.56287
8,4.55888
9,4.56487
10,4.59481
11,4.59281
12,4.59281
13,4.5489
14,4.60679
15,4.54291
16,4.6008
17,4.58882
18,4.56487
19,4.61677
20,4.61078
21,4.61677
22,4.59281
23,4.56287
24,4.58483
25,4.63074
26,4.52894
27,4.5489
28,4.60679
29,4.56487
30,4.57884
31,4.59681
32,4.56886
33,4.57884
34,4.55888
35,4.58283
36,4.56088
37,4.55289
38,4.5509
39,4.62874
40,4.62275
41,4.59681
42,4.59481
43,4.57685
44,4.55289
45,4.59082
46,4.56088
47,4.57086
48,4.56687
49,4.63074
50,3.63074
51,3.65669
52,3.67265
53,3.69461
54,3.66467
55,3.63074
56,3.69261
57,3.67265
58,3.68862
59,3.69661
60,3.6487
61,3.70858
62,3.66866
63,3.68663
64,3.6986
65,3.65868
66,3.70459
67,3.70259
68,3.67465
69,3.6986
70,3.66267
71,3.64271
72,3.6507
73,3.69661
74,3.6986
75,3.70459
76,3.69461
77,3.67066
78,3.66267
79,3.64671
80,3.70259
81,3.67665
82,3.67265
83,3.6507
84,3.70858
85,3.64072
86,3.7006
87,3.67665
88,3.64671
89,3.68263
90,3.64471
91,3.68862
92,3.71058
93,3.67864
94,3.66267
95,3.65269
96,3.69461
97,3.6487
98,3.67864
99,3.6487
