Generation,Diversity
1,4
2,5
3,5
4,4
5,4
6,4
7,4
8,4
9,4
10,5
11,4
12,4
13,4
14,5
15,5
16,5
17,5
18,4
19,5
20,5
21,5
22,5
23,6
24,5
25,5
26,5
27,6
28,5
29,3
30,4
31,6
32,5
33,6
34,5
35,7
36,6
37,3
38,5
39,5
40,4
41,6
42,4
43,5
44,5
45,5
46,6
47,3
48,5
49,7
50,5
51,4
52,6
53,6
54,4
55,5
56,3
57,6
58,5
59,4
60,7
61,4
62,6
63,4
64,5
65,4
66,5
67,5
68,5
69,5
70,5
71,7
72,4
73,4
74,4
75,5
76,5
77,5
78,5
79,4
80,4
81,5
82,4
83,4
84,6
85,3
86,6
87,5
88,4
89,4
90,4
91,4
92,6
93,5
94,6
95,4
96,7
97,4
98,6
99,5
100,7
101,5
102,5
103,4
104,6
105,5
106,4
107,6
108,5
109,5
110,7
111,6
112,5
113,5
114,4
115,4
116,5
117,5
118,4
119,6
120,4
121,5
122,4
123,5
124,5
125,7
126,4
127,4
128,8
129,3
130,5
131,5
132,4
133,4
134,3
135,5
136,7
137,4
138,5
139,6
140,5
141,4
142,5
143,5
144,3
145,4
146,4
147,4
148,5
149,5
150,6
151,5
152,6
153,5
154,5
155,7
156,6
157,4
158,4
159,5
160,3
161,6
162,4
163,6
164,5
165,4
166,6
167,5
168,6
169,5
170,5
171,4
172,6
173,6
174,3
175,4
176,5
177,5
178,6
179,4
180,4
181,2
182,6
183,5
184,4
185,7
186,5
187,4
188,5
189,5
190,8
191,4
192,4
193,4
194,6
195,6
196,4
197,5
198,6
199,6
200,5
201,3
202,4
203,4
204,6
205,5
206,4
207,5
208,5
209,5
210,6
211,6
212,6
213,4
214,4
215,6
216,5
217,3
218,5
219,8
220,6
221,5
222,5
223,5
224,4
225,4
226,7
227,6
228,5
229,4
230,4
231,5
232,5
233,4
234,7
235,4
236,4
237,5
238,4
239,6
240,4
241,5
242,4
243,6
244,5
245,4
246,4
247,5
248,5
249,6
250,4
251,8
252,5
253,4
254,5
255,3
256,4
257,5
258,5
259,6
260,4
261,6
262,4
263,4
264,4
265,5
266,7
267,5
268,8
269,5
270,5
271,5
272,5
273,6
274,6
275,6
276,4
277,6
278,6
279,5
280,5
281,6
282,5
283,5
284,5
285,4
286,4
287,4
288,5
289,6
290,6
291,5
292,5
293,5
294,4
295,5
296,5
297,5
298,6
299,7
300,6
301,7
302,5
303,5
304,4
305,6
306,5
307,4
308,6
309,4
310,6
311,3
312,5
313,4
314,4
315,5
316,3
317,4
318,5
319,6
320,4
321,7
322,4
323,3
324,3
325,6
326,4
327,4
328,5
329,4
330,4
331,5
332,5
333,6
334,4
335,5
336,7
337,7
338,4
339,5
340,4
341,6
342,6
343,6
344,5
345,6
346,6
347,6
348,6
349,5
350,5
351,4
352,4
353,5
354,4
355,6
356,3
357,5
358,4
359,4
360,6
361,6
362,5
363,6
364,3
365,4
366,5
367,4
368,6
369,6
370,4
371,5
372,6
373,6
374,5
375,5
376,6
377,3
378,4
379,5
380,5
381,5
382,5
383,4
384,5
385,4
386,4
387,4
388,6
389,7
390,4
391,6
392,4
393,6
394,5
395,6
396,4
397,6
398,6
399,5
400,5
401,5
402,4
403,5
404,6
405,5
406,5
407,8
408,5
409,5
410,4
411,5
412,4
413,6
414,5
415,4
416,6
417,6
418,8
419,4
420,4
421,6
422,5
423,6
424,7
425,4
426,5
427,5
428,4
429,6
430,6
431,4
432,5
433,5
434,5
435,5
436,5
437,4
438,3
439,4
440,4
441,4
442,6
443,6
444,4
445,5
446,5
447,6
448,5
449,5
450,8
451,5
452,5
453,4
454,4
455,6
456,4
457,5
458,6
459,6
460,4
461,7
462,5
463,5
464,5
465,5
466,6
467,5
468,5
469,7
470,5
471,5
472,4
473,4
474,5
475,5
476,6
477,6
478,4
479,5
480,5
481,4
482,5
483,4
484,8
485,6
486,6
487,4
488,4
489,4
490,3
491,6
492,4
493,4
494,6
495,5
496,4
497,4
498,7
499,4
