Generation,Diversity
1,5
2,5
3,5
4,6
5,6
6,5
7,6
8,4
9,5
10,4
11,5
12,7
13,5
14,5
15,4
16,4
17,4
18,4
19,5
20,4
21,5
22,6
23,5
24,6
25,4
26,5
27,4
28,5
29,4
30,4
31,4
32,5
33,6
34,5
35,6
36,5
37,5
38,6
39,6
40,5
41,6
42,6
43,4
44,5
45,4
46,5
47,5
48,7
49,6
50,5
51,6
52,5
53,5
54,6
55,5
56,5
57,4
58,4
59,4
60,4
61,5
62,5
63,7
64,4
65,4
66,4
67,6
68,5
69,4
70,6
71,6
72,6
73,4
74,5
75,5
76,4
77,6
78,4
79,8
80,6
81,4
82,6
83,6
84,4
85,7
86,4
87,4
88,9
89,5
90,4
91,5
92,6
93,6
94,4
95,4
96,4
97,7
98,5
99,6
100,4
101,4
102,5
103,7
104,6
105,4
106,6
107,4
108,6
109,6
110,4
111,5
112,6
113,5
114,5
115,4
116,6
117,7
118,5
119,5
120,6
121,5
122,9
123,6
124,6
125,4
126,4
127,6
128,5
129,5
130,5
131,5
132,5
133,6
134,4
135,4
136,6
137,6
138,5
139,5
140,5
141,4
142,4
143,7
144,4
145,4
146,6
147,5
148,4
149,4
150,4
151,5
152,5
153,5
154,5
155,6
156,5
157,4
158,4
159,7
160,4
161,4
162,4
163,5
164,5
165,5
166,4
167,4
168,7
169,5
170,5
171,7
172,7
173,5
174,4
175,6
176,5
177,5
178,7
179,5
180,4
181,5
182,6
183,5
184,5
185,4
186,5
187,4
188,5
189,6
190,6
191,5
192,4
193,5
194,7
195,6
196,7
197,5
198,6
199,4
200,5
201,6
202,5
203,6
204,5
205,5
206,4
207,5
208,5
209,6
210,4
211,5
212,4
213,5
214,4
215,6
216,5
217,4
218,5
219,4
220,5
221,6
222,6
223,5
224,7
225,6
226,5
227,6
228,4
229,4
230,6
231,7
232,6
233,4
234,5
235,6
236,4
237,4
238,6
239,6
240,6
241,4
242,5
243,5
244,5
245,4
246,5
247,4
248,6
249,4
250,7
251,4
252,4
253,6
254,4
255,4
256,7
257,5
258,4
259,4
260,6
261,5
262,6
263,4
264,6
265,5
266,4
267,4
268,4
269,6
270,4
271,6
272,4
273,5
274,4
275,4
276,5
277,6
278,7
279,5
280,4
281,5
282,5
283,6
284,7
285,4
286,7
287,6
288,5
289,5
290,6
291,6
292,5
293,5
294,5
295,5
296,5
297,5
298,5
299,5
300,6
301,6
302,5
303,6
304,4
305,5
306,5
307,5
308,6
309,5
310,7
311,5
312,4
313,5
314,5
315,5
316,6
317,5
318,6
319,5
320,6
321,4
322,4
323,5
324,4
325,5
326,6
327,4
328,5
329,6
330,5
331,6
332,5
333,3
334,4
335,6
336,4
337,4
338,4
339,4
340,4
341,6
342,4
343,5
344,4
345,6
346,5
347,4
348,5
349,7
350,6
351,4
352,4
353,5
354,3
355,6
356,5
357,6
358,5
359,4
360,4
361,6
362,5
363,8
364,4
365,8
366,5
367,5
368,6
369,4
370,5
371,7
372,6
373,5
374,4
375,6
376,6
377,4
378,6
379,5
380,5
381,4
382,4
383,5
384,6
385,4
386,4
387,5
388,7
389,5
390,5
391,8
392,5
393,5
394,4
395,6
396,5
397,5
398,4
399,5
400,6
401,7
402,5
403,5
404,5
405,5
406,5
407,8
408,6
409,4
410,5
411,4
412,4
413,6
414,5
415,5
416,4
417,5
418,6
419,4
420,4
421,5
422,5
423,5
424,7
425,6
426,5
427,6
428,4
429,6
430,5
431,5
432,6
433,4
434,7
435,6
436,6
437,6
438,5
439,6
440,5
441,6
442,5
443,5
444,5
445,4
446,4
447,4
448,5
449,6
450,6
451,4
452,5
453,6
454,6
455,5
456,7
457,6
458,6
459,6
460,4
461,5
462,6
463,5
464,7
465,6
466,5
467,5
468,6
469,4
470,5
471,4
472,6
473,8
474,7
475,5
476,4
477,6
478,6
479,6
480,4
481,7
482,6
483,6
484,6
485,4
486,6
487,5
488,4
489,6
490,7
491,7
492,6
493,4
494,4
495,6
496,5
497,4
498,4
499,6
