Gerneration,Depth average
1,3.82353
2,3.86275
3,3.88235
4,4.37255
5,4.68627
6,4.60784
7,4.68627
8,4.39216
9,4.58824
10,4.56863
11,4.47059
12,4.5098
13,4.56863
14,4.43137
15,4.5098
16,4.52941
17,4.58824
18,4.43137
19,4.84314
20,4.5098
21,4.39216
22,4.43137
23,4.4902
24,4.64706
25,4.62745
26,4.4902
27,4.56863
28,4.37255
29,4.62745
30,4.66667
31,4.60784
32,4.5098
33,4.4902
34,4.43137
35,4.68627
36,4.68627
37,4.60784
38,4.58824
39,4.29412
40,4.60784
41,4.68627
42,4.5098
43,4.47059
44,4.68627
45,4.64706
46,4.45098
47,4.62745
48,4.5098
49,4.7451
