Gerneration,Depth average
1,3.72549
2,3.66667
3,3.7451
4,3.7451
5,3.70588
6,3.7451
7,3.66667
8,3.66667
9,3.56863
10,3.58824
11,3.70588
12,3.70588
13,3.64706
14,3.64706
15,3.70588
16,3.64706
17,3.64706
18,3.78431
19,3.72549
20,3.66667
21,3.70588
22,3.66667
23,3.76471
24,3.60784
25,3.84314
26,3.72549
27,3.76471
28,3.66667
29,3.70588
30,3.76471
31,3.62745
32,3.66667
33,3.78431
34,3.78431
35,3.78431
36,3.64706
37,3.7451
38,3.70588
39,3.56863
40,3.78431
41,3.64706
42,3.62745
43,3.80392
44,3.68627
45,3.66667
46,3.58824
47,3.68627
48,3.64706
49,3.7451
50,3.60784
51,3.7451
52,3.62745
53,3.7451
54,3.66667
55,3.78431
56,3.60784
57,3.64706
58,3.72549
59,3.72549
60,3.66667
61,3.68627
62,3.76471
63,3.64706
64,3.54902
65,3.7451
66,3.62745
67,3.62745
68,3.72549
69,3.66667
70,3.7451
71,3.64706
72,3.68627
73,3.78431
74,3.68627
75,3.72549
76,3.70588
77,3.72549
78,3.72549
79,3.62745
80,3.7451
81,3.70588
82,3.60784
83,3.76471
84,3.70588
85,3.7451
86,3.64706
87,3.64706
88,3.72549
89,3.68627
90,3.70588
91,3.70588
92,3.66667
93,3.70588
94,3.62745
95,3.80392
96,3.56863
97,3.60784
98,3.7451
99,3.78431
