Gerneration,Depth average
1,2.76048
2,2.77046
3,2.75649
4,2.76048
5,2.73054
6,2.73852
7,2.77246
8,2.75449
9,2.76447
10,2.73453
11,2.77046
12,2.7525
13,2.77046
14,2.79242
15,2.76048
16,2.7485
17,2.75649
18,2.75848
19,2.77246
20,2.76647
21,2.76447
22,2.77246
23,2.74451
24,2.76248
25,2.76048
26,2.76447
27,2.76846
28,2.78044
29,2.76647
30,2.74651
31,2.75848
32,2.74651
33,2.76447
34,2.76048
35,2.75649
36,2.76048
37,2.79641
38,2.77645
39,2.79042
40,2.76647
41,2.76248
42,2.76248
43,2.77046
44,2.77645
45,2.78443
46,2.74251
47,2.75449
48,2.7525
49,2.73852
