Gerneration,Depth average
1,4
2,3.34653
3,3.44554
4,3.68317
5,3.61386
6,3.54455
7,3.82178
8,3.83168
9,4.09901
10,4.31683
11,4.69307
12,4.63366
13,4.74257
14,4.71287
15,4.70297
16,4.50495
17,4.51485
18,4.42574
19,4.49505
20,4.28713
21,4.05941
22,3.90099
23,3.83168
24,4.05941
25,3.9604
26,4.12871
27,4.06931
28,4.08911
29,4.12871
30,4.17822
31,4.12871
32,4.14851
33,4.19802
34,4.15842
35,4.06931
36,4.07921
37,4.20792
38,4.37624
39,4.18812
40,4.35644
41,4.23762
42,4.10891
43,4.06931
44,4.12871
45,3.93069
46,3.82178
47,3.84158
48,3.81188
49,3.76238
50,3.78218
51,3.93069
52,3.94059
53,4.05941
54,4.24752
55,4.23762
56,4.24752
57,4.25743
58,4.25743
59,4.09901
60,4.17822
61,4.19802
62,4.10891
63,4.12871
64,4.21782
65,4.24752
66,4.24752
67,4.41584
68,4.49505
69,4.14851
70,4.25743
71,4.20792
72,3.93069
73,3.86139
74,3.9703
75,4.18812
76,4.11881
77,4.16832
78,4
79,3.9505
80,4.0396
81,4.10891
82,4.17822
83,4.15842
84,4.15842
85,4.11881
86,4.09901
87,4.14851
88,4.08911
89,3.84158
90,3.9703
91,3.9901
92,3.9604
93,4.0495
94,4.24752
95,4.23762
96,4.36634
97,4.34653
98,4.28713
99,4.37624
