Gerneration,Depth average
1,4.36634
2,3.31683
3,3.10891
4,2.90099
5,3.24752
6,3.25743
7,3.39604
8,3.88119
9,4.82178
10,5.19802
11,5.11881
12,5.46535
13,5.51485
14,6.08911
15,6.10891
16,5.74257
17,5.74257
18,5.57426
19,5.49505
20,5.34653
21,5.0198
22,5.21782
23,5.47525
24,5.60396
25,5.53465
26,5.41584
27,5.21782
28,4.9505
29,4.76238
30,4.71287
31,4.57426
32,4.34653
33,4.20792
34,4.28713
35,4.27723
36,4.18812
37,4.36634
38,4.57426
39,4.65347
40,4.54455
41,4.63366
42,4.77228
43,4.70297
44,4.62376
45,4.62376
46,4.79208
47,4.85149
48,4.81188
49,4.9901
50,4.88119
51,4.72277
52,4.72277
53,4.72277
54,4.76238
55,4.74257
56,4.68317
57,4.78218
58,4.86139
59,4.92079
60,4.60396
61,4.68317
62,4.53465
63,4.68317
64,4.31683
65,4.48515
66,4.37624
67,4.38614
68,4.67327
69,4.58416
70,4.39604
71,4.35644
72,4.28713
73,4.34653
74,4.37624
75,4.11881
76,4.08911
77,4.07921
78,4.23762
79,4.20792
80,4.27723
81,4.28713
82,4.05941
83,4.10891
84,4.07921
85,4.22772
86,4.22772
87,4.33663
88,4.20792
89,3.9802
90,4.0099
91,3.75248
92,3.88119
93,3.94059
94,3.9901
95,4.10891
96,4.0198
97,3.9505
98,3.9505
99,3.83168
