Generation,Diversity
1,19
2,14
3,17
4,13
5,13
6,15
7,15
8,18
9,16
10,14
11,14
12,12
13,14
14,12
15,17
16,12
17,16
18,13
19,17
20,14
21,17
22,16
23,16
24,15
25,16
26,19
27,13
28,11
29,16
30,16
31,15
32,16
33,14
34,13
35,13
36,16
37,15
38,13
39,16
40,15
41,15
42,14
43,14
44,16
45,14
46,18
47,14
48,11
49,17
50,16
51,16
52,17
53,13
54,16
55,13
56,17
57,15
58,14
59,14
60,17
61,16
62,16
63,14
64,11
65,13
66,16
67,15
68,15
69,15
70,15
71,13
72,16
73,15
74,13
75,16
76,17
77,15
78,15
79,15
80,11
81,16
82,14
83,12
84,17
85,14
86,12
87,14
88,12
89,15
90,15
91,18
92,14
93,16
94,15
95,17
96,17
97,14
98,14
99,13
100,14
101,15
102,16
103,14
104,15
105,13
106,16
107,15
108,17
109,14
110,14
111,16
112,15
113,19
114,18
115,16
116,13
117,14
118,14
119,14
120,14
121,14
122,13
123,16
124,17
125,16
126,14
127,16
128,17
129,15
130,16
131,16
132,15
133,18
134,15
135,15
136,14
137,12
138,20
139,16
140,14
141,14
142,15
143,14
144,13
145,12
146,14
147,13
148,14
149,17
150,15
151,14
152,20
153,16
154,16
155,13
156,14
157,14
158,13
159,13
160,18
161,16
162,15
163,15
164,17
165,14
166,16
167,15
168,17
169,14
170,15
171,15
172,15
173,15
174,15
175,18
176,17
177,16
178,16
179,18
180,13
181,16
182,16
183,15
184,19
185,13
186,14
187,16
188,13
189,16
190,12
191,13
192,14
193,13
194,16
195,12
196,12
197,14
198,12
199,18
200,15
201,14
202,15
203,17
204,12
205,14
206,18
207,16
208,13
209,15
210,14
211,14
212,15
213,15
214,14
215,14
216,17
217,14
218,18
219,14
220,15
221,13
222,16
223,13
224,13
225,15
226,13
227,12
228,15
229,15
230,14
231,15
232,15
233,17
234,14
235,16
236,15
237,15
238,18
239,18
240,13
241,14
242,14
243,15
244,16
245,14
246,18
247,16
248,17
249,18
250,19
251,15
252,17
253,16
254,13
255,17
256,14
257,16
258,14
259,13
260,13
261,13
262,14
263,11
264,19
265,13
266,17
267,20
268,15
269,16
270,13
271,11
272,12
273,14
274,14
275,15
276,13
277,15
278,16
279,14
280,16
281,15
282,14
283,15
284,15
285,13
286,16
287,16
288,13
289,15
290,16
291,15
292,18
293,13
294,13
295,12
296,19
297,15
298,14
299,13
300,18
301,16
302,15
303,16
304,15
305,15
306,11
307,12
308,14
309,17
310,12
311,13
312,11
313,13
314,15
315,15
316,14
317,15
318,14
319,12
320,16
321,17
322,18
323,15
324,14
325,15
326,18
327,11
328,15
329,14
330,13
331,14
332,14
333,14
334,17
335,12
336,14
337,15
338,15
339,18
340,17
341,13
342,15
343,14
344,13
345,14
346,14
347,15
348,18
349,17
350,18
351,17
352,14
353,15
354,14
355,19
356,14
357,18
358,13
359,12
360,16
361,14
362,13
363,16
364,18
365,13
366,15
367,19
368,16
369,13
370,15
371,15
372,12
373,16
374,14
375,13
376,15
377,14
378,15
379,13
380,15
381,16
382,15
383,12
384,16
385,15
386,14
387,17
388,12
389,15
390,15
391,14
392,16
393,14
394,17
395,15
396,13
397,15
398,17
399,16
400,16
401,15
402,16
403,13
404,16
405,14
406,15
407,15
408,14
409,15
410,14
411,14
412,16
413,15
414,15
415,12
416,15
417,13
418,15
419,16
420,14
421,15
422,15
423,13
424,16
425,13
426,16
427,13
428,15
429,15
430,14
431,16
432,16
433,14
434,14
435,14
436,14
437,15
438,14
439,17
440,18
441,13
442,16
443,11
444,16
445,15
446,16
447,15
448,13
449,17
450,17
451,15
452,13
453,15
454,12
455,18
456,14
457,18
458,16
459,14
460,16
461,14
462,14
463,13
464,14
465,16
466,14
467,14
468,16
469,15
470,16
471,13
472,16
473,15
474,13
475,16
476,15
477,13
478,15
479,14
480,17
481,15
482,16
483,16
484,14
485,13
486,15
487,18
488,13
489,16
490,14
491,15
492,19
493,16
494,16
495,14
496,14
497,15
498,17
499,14
