Gerneration,Depth average
1,7.47525
2,7.38614
3,6.38614
4,6.36634
5,6.40594
6,6.43564
7,6.49505
8,6.46535
9,6.42574
10,6.50495
11,6.41584
12,6.49505
13,6.41584
14,6.31683
15,6.42574
16,6.23762
17,6.51485
18,6.42574
19,4.55446
20,4.58416
21,4.56436
22,4.66337
23,4.63366
24,4.54455
25,4.53465
26,4.49505
27,4.54455
28,4.58416
29,4.55446
30,4.61386
31,4.63366
32,4.64356
33,4.48515
34,4.61386
35,4.58416
36,4.58416
37,4.40594
38,4.52475
39,4.60396
40,4.57426
41,4.64356
42,4.54455
43,4.64356
44,4.67327
45,4.59406
46,4.61386
47,4.72277
48,4.52475
49,4.62376
