Generation,Diversity
1,9
2,13
3,11
4,13
5,9
6,12
7,14
8,11
9,8
10,15
11,10
12,13
13,13
14,9
15,14
16,12
17,12
18,9
19,10
20,13
21,11
22,14
23,14
24,12
25,11
26,11
27,13
28,11
29,14
30,15
31,15
32,13
33,10
34,7
35,14
36,14
37,13
38,13
39,11
40,13
41,15
42,16
43,14
44,12
45,13
46,11
47,12
48,12
49,13
50,14
51,13
52,12
53,9
54,10
55,9
56,15
57,11
58,9
59,15
60,12
61,12
62,9
63,12
64,10
65,14
66,11
67,11
68,10
69,12
70,10
71,14
72,11
73,10
74,14
75,9
76,13
77,10
78,13
79,9
80,11
81,10
82,14
83,12
84,13
85,10
86,14
87,12
88,8
89,15
90,12
91,8
92,13
93,11
94,11
95,11
96,11
97,11
98,10
99,11
100,14
101,12
102,10
103,14
104,13
105,11
106,17
107,9
108,9
109,12
110,9
111,13
112,12
113,12
114,11
115,10
116,10
117,11
118,11
119,12
120,12
121,13
122,13
123,8
124,11
125,15
126,11
127,13
128,12
129,13
130,9
131,12
132,12
133,10
134,12
135,10
136,13
137,13
138,13
139,11
140,12
141,12
142,12
143,11
144,13
145,11
146,11
147,12
148,11
149,11
150,10
151,9
152,14
153,13
154,11
155,10
156,15
157,11
158,14
159,10
160,11
161,13
162,11
163,10
164,17
165,12
166,13
167,14
168,14
169,13
170,9
171,9
172,9
173,12
174,12
175,14
176,10
177,8
178,10
179,12
180,16
181,10
182,15
183,10
184,10
185,11
186,11
187,10
188,12
189,11
190,10
191,12
192,12
193,12
194,10
195,14
196,12
197,15
198,15
199,11
200,14
201,13
202,8
203,9
204,8
205,13
206,14
207,14
208,12
209,12
210,8
211,12
212,14
213,14
214,10
215,11
216,12
217,14
218,14
219,12
220,9
221,14
222,12
223,8
224,15
225,13
226,12
227,17
228,14
229,13
230,13
231,13
232,6
233,14
234,14
235,12
236,12
237,11
238,13
239,12
240,9
241,11
242,13
243,9
244,10
245,10
246,10
247,12
248,14
249,12
250,7
251,12
252,13
253,9
254,11
255,13
256,11
257,15
258,11
259,12
260,11
261,11
262,10
263,12
264,11
265,14
266,12
267,13
268,10
269,8
270,15
271,10
272,10
273,13
274,9
275,12
276,12
277,11
278,14
279,10
280,13
281,11
282,10
283,15
284,12
285,11
286,12
287,10
288,12
289,9
290,12
291,14
292,13
293,10
294,11
295,13
296,12
297,15
298,12
299,11
300,12
301,9
302,9
303,15
304,12
305,16
306,9
307,11
308,7
309,13
310,11
311,11
312,9
313,11
314,12
315,14
316,10
317,9
318,11
319,12
320,9
321,14
322,14
323,8
324,10
325,10
326,14
327,13
328,13
329,9
330,10
331,19
332,11
333,14
334,11
335,8
336,9
337,9
338,10
339,7
340,15
341,11
342,10
343,9
344,12
345,10
346,15
347,12
348,12
349,10
350,14
351,10
352,13
353,12
354,16
355,9
356,13
357,11
358,13
359,13
360,11
361,10
362,10
363,10
364,14
365,15
366,12
367,12
368,11
369,15
370,12
371,13
372,11
373,11
374,12
375,10
376,15
377,14
378,11
379,12
380,9
381,11
382,12
383,10
384,12
385,10
386,10
387,12
388,14
389,13
390,12
391,11
392,11
393,12
394,12
395,10
396,13
397,11
398,14
399,11
400,10
401,13
402,9
403,11
404,10
405,13
406,13
407,14
408,12
409,14
410,11
411,12
412,10
413,12
414,16
415,14
416,13
417,13
418,12
419,12
420,8
421,10
422,14
423,14
424,12
425,11
426,12
427,14
428,8
429,12
430,12
431,15
432,9
433,10
434,7
435,11
436,8
437,9
438,9
439,16
440,12
441,15
442,9
443,11
444,10
445,14
446,12
447,11
448,10
449,11
450,13
451,11
452,13
453,10
454,15
455,15
456,12
457,13
458,14
459,9
460,12
461,10
462,11
463,8
464,10
465,13
466,12
467,15
468,10
469,14
470,12
471,11
472,13
473,14
474,13
475,14
476,13
477,9
478,6
479,9
480,15
481,15
482,10
483,12
484,11
485,13
486,13
487,13
488,12
489,11
490,12
491,9
492,13
493,12
494,10
495,10
496,12
497,12
498,11
499,14
