Gerneration,Depth average
1,4.21782
2,3.61386
3,3.53465
4,3.34653
5,3.67327
6,3.51485
7,4.20792
8,4.32673
9,4.80198
10,5.32673
11,5.18812
12,5.09901
13,5.80198
14,6.11881
15,6.0297
16,6.22772
17,6.09901
18,6.27723
19,5.94059
20,5.92079
21,5.79208
22,6
23,6.28713
24,6.0495
25,5.86139
26,5.74257
27,5.61386
28,5.58416
29,6.21782
30,6.26733
31,6.20792
32,6.36634
33,5.9901
34,5.63366
35,5.40594
36,5.38614
37,5.24752
38,5.23762
39,5.13861
40,5.11881
41,5.91089
42,6.20792
43,6.0495
44,5.70297
45,5.68317
46,5.88119
47,6.0198
48,5.9802
49,5.74257
50,6.18812
51,5.94059
52,5.77228
53,5.55446
54,5.13861
55,5.27723
56,5.29703
57,4.77228
58,4.62376
59,4.69307
60,4.90099
61,4.84158
62,4.54455
63,4.46535
64,4.68317
65,4.65347
66,4.37624
67,4.0396
68,3.86139
69,3.9505
70,4.09901
71,4.06931
72,4.28713
73,4.08911
74,3.9604
75,4.15842
76,4.06931
77,4.0198
78,3.93069
79,3.88119
80,3.89109
81,3.9901
82,4.15842
83,4.06931
84,4.13861
85,4.17822
86,4.14851
87,4.30693
88,4.27723
89,4.21782
90,4.33663
91,4.30693
92,4.37624
93,4.33663
94,4.26733
95,4.24752
96,4.29703
97,4.26733
98,4.17822
99,4.33663
