Gerneration,Depth average
1,3.8483
2,3.84032
3,3.86826
4,3.86427
5,3.84631
6,3.82834
7,3.83034
8,3.88024
9,3.82834
10,3.84232
11,3.83034
12,3.8483
13,3.79641
14,3.82236
15,3.81836
16,3.83433
17,3.81238
18,3.84032
19,3.82435
20,3.84431
21,3.83034
22,3.82635
23,3.83034
24,3.66068
25,3.64072
26,3.66667
27,3.67665
28,3.66467
29,3.67864
30,3.70858
31,3.69461
32,3.65868
33,3.65868
34,3.72255
35,3.68463
36,3.69062
37,3.63273
38,3.7006
39,3.68064
40,3.67864
41,3.68862
42,3.68862
43,3.65868
44,3.70659
45,3.63673
46,3.66866
47,3.70259
48,3.71058
49,3.64671
