Generation,Diversity
1,12
2,13
3,11
4,12
5,9
6,13
7,12
8,13
9,14
10,13
11,13
12,10
13,13
14,14
15,10
16,14
17,10
18,10
19,12
20,9
21,10
22,11
23,13
24,13
25,11
26,14
27,11
28,14
29,12
30,10
31,11
32,12
33,10
34,11
35,10
36,13
37,12
38,13
39,12
40,13
41,12
42,12
43,11
44,13
45,13
46,10
47,11
48,10
49,10
50,11
51,10
52,11
53,11
54,13
55,10
56,14
57,14
58,9
59,8
60,11
61,13
62,10
63,14
64,12
65,10
66,10
67,10
68,12
69,11
70,11
71,12
72,13
73,13
74,10
75,10
76,12
77,12
78,12
79,11
80,10
81,11
82,13
83,11
84,12
85,12
86,13
87,13
88,13
89,9
90,11
91,11
92,11
93,13
94,14
95,15
96,13
97,9
98,13
99,11
