Generation,Diversity
1,62
2,47
3,33
4,25
5,21
6,16
7,10
8,12
9,8
10,7
11,6
12,9
13,9
14,10
15,9
16,8
17,9
18,7
19,8
20,8
21,10
22,9
23,8
24,5
25,6
26,7
27,6
28,4
29,6
30,9
31,7
32,5
33,7
34,7
35,6
36,7
37,10
38,5
39,6
40,9
41,8
42,8
43,4
44,5
45,5
46,7
47,5
48,6
49,6
50,6
51,6
52,9
53,6
54,9
55,13
56,6
57,7
58,6
59,6
60,6
61,7
62,9
63,6
64,7
65,8
66,7
67,6
68,8
69,8
70,5
71,8
72,6
73,7
74,11
75,7
76,4
77,6
78,6
79,5
80,6
81,6
82,6
83,5
84,8
85,8
86,13
87,12
88,10
89,9
90,10
91,11
92,11
93,10
94,11
95,12
96,9
97,10
98,9
99,8
