Generation,Diversity
1,2
2,3
3,2
4,5
5,3
6,7
7,4
8,3
9,4
10,5
11,4
12,3
13,3
14,3
15,6
16,5
17,5
18,2
19,2
20,3
21,3
22,4
23,6
24,4
25,4
26,4
27,4
28,5
29,2
30,3
31,7
32,3
33,4
34,2
35,7
36,7
37,5
38,4
39,4
40,7
41,4
42,6
43,6
44,5
45,5
46,9
47,8
48,6
49,7
50,6
51,7
52,5
53,4
54,6
55,5
56,7
57,5
58,5
59,4
60,4
61,6
62,4
63,5
64,5
65,5
66,9
67,4
68,5
69,7
70,5
71,6
72,6
73,6
74,8
75,5
76,6
77,7
78,4
79,7
80,8
81,8
82,8
83,7
84,8
85,6
86,5
87,4
88,5
89,6
90,7
91,9
92,6
93,10
94,4
95,7
96,7
97,5
98,7
99,4
